kfwd_log____0,endo_log____0,activeEndo_log____0,kRec_log____0,kDeg_log____0,sortF_logodds____0,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,scales_log____0,scales_log____1,scales_log____2,scales_log____3,kfwd__0,endo__0,activeEndo__0,kRec__0,kDeg__0,sortF__0,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,scales__0,scales__1,scales__2,scales__3,Y_act0,Y_act1,Y_act2,logp
-4.771638678115634,-2.1777217373795414,-0.17929279386394517,-2.4827652299184666,-4.749490770209342,-2.367518336676648,0.8147648769084734,0.25797036175301197,-0.09888320484009075,-0.9286224540959215,-0.16221161300048756,-0.195188732421209,3.4499445664453914,1.1695026564562316,1.347822407422844,4.462972332510678,0.008466494926394202,0.1132993625271197,0.8358611285555326,0.08351197619554859,0.008656102026005271,0.08568335741369668,2.2586445504232784,1.2943004572591297,0.905848500565877,0.39509760075023553,0.8502612591652638,0.8226793771324821,31.498646178428245,3.220390599706513,3.8490347686406676,86.74496115840711,92.29197532217081,164.8503630515427,152.4206402395935,-484.71774914453863
-4.4006149480896,-2.228209865300331,0.10661505559094435,-2.317511925937991,-4.539688586000223,-1.2927246449908696,-0.6624380422196702,-1.2446699326508635,0.301448730534415,-0.7152981070948258,0.3664362622910157,0.3349757703065563,4.088306272131502,2.0171953688292215,1.963260649729608,4.910941606747724,0.012269792297280414,0.10772109290448545,1.1125059191083597,0.09851840199804902,0.010676730919349163,0.2153919934399356,0.5155927639643737,0.28803596370953344,1.3518158064874446,0.4890463018916356,1.4425844505920873,1.3979065139658273,59.63879422468238,7.51721233294578,7.1225132645267335,135.7671935457375,92.95434512862683,166.63762109640578,152.31070176963132,-484.2812776078649
-4.532485614673386,-1.993795534779663,-0.18440714501208222,-2.252047756226422,-4.575063908868107,-1.913407717763482,0.2728950114035966,-0.06925083391207253,-0.37764465148583565,-0.25978420572036093,-0.13786547464352716,1.2277814507367375,4.276334739119674,0.42298789782844587,2.384329599208861,3.6714352524079423,0.010753912741551288,0.1361775765823909,0.8315971542581905,0.10518361347832073,0.010305640535132688,0.1285984965961997,1.3137623075232696,0.9330925994547029,0.685474039574174,0.7712179922792264,0.8712158844903496,3.413647783378411,71.9761446002788,1.5265158216983132,10.851785180407177,39.30828270052688,95.23530277272036,158.4514575720483,162.92084096749196,-491.1046102557822
-4.895145644479095,-2.3571331696842672,0.1619293933282587,-2.529546521202054,-4.75136060332053,-1.6844088983205459,-0.25618975538923733,-0.7934943425724112,0.2674360252088205,-1.5521691289179298,0.1854361079313974,-1.115404433849604,2.88579144270314,3.496054810919789,1.2561131535289727,5.533627104505313,0.0074828193132097645,0.09469129833213093,1.1757772206738673,0.07969515215456184,0.008639931682456456,0.1565125403118417,0.7739950851180604,0.4522616736884076,1.3066100370579274,0.2117880795742261,1.203743287669408,0.3277826856754006,17.917742852165517,32.985062613669264,3.511745311114848,253.0601239346964,91.72797577654165,191.48082051574838,149.1351960697175,-490.61676315608076
-5.193669590197746,-2.3621746817194733,0.048636054922518046,-2.4844226614740967,-4.837563220496809,-1.8362133762624497,-0.3356997916132249,-0.9181886358434227,0.22339138149270565,-1.7701369763501393,0.28927878004238783,-1.0022167833645463,2.1068094981955676,2.435367976827697,1.2898154743620747,4.596953186056065,0.005551597303504394,0.09421511236918671,1.0498381977586713,0.08337367545459543,0.007926345293542697,0.13749974568022227,0.71483767387176,0.3992415583646494,1.2503098261136647,0.17030965883215696,1.3354639773425385,0.367064835381966,8.221967191982317,11.42002024310803,3.6321162753400245,99.18166673341642,91.91639242016741,179.89425392212289,151.02520646488875,-488.574900015907
-4.812942784610985,-2.114845597917343,0.045748846128580586,-2.224695544166639,-4.69757004028266,-1.3904416561503843,-0.2841565328353302,-1.0987658385484345,0.4216639498761992,-0.839473627495481,0.21642763388069378,0.26013120804998674,3.1439326067455213,3.9360438371921624,2.793001400874242,5.0203164262971365,0.00812391754712351,0.12065191702232607,1.0468114671860163,0.10810032539990302,0.009117405132894916,0.1993372583206356,0.7526488212308202,0.3332821539692849,1.5244961314794843,0.4319378237956077,1.2416332299241726,1.2971002654975845,23.19490417102534,51.21558279435307,16.329959075305492,151.45922189313043,92.02808919171169,200.51974095492338,164.53547471743445,-488.16884446303476
-5.1372278203264985,-2.3724079045618223,-0.022577086116151383,-2.5012788109037,-4.6613591347200884,-2.285267287278873,0.3863150633570166,-0.22100597361942745,-0.22173505267977928,-1.138495710277451,-0.7928168171706195,-0.5967071151010257,3.682328742770445,-0.7259983155723286,0.6823920287114476,4.320729437850636,0.00587395081062044,0.09325590439425739,0.9776758690528549,0.0819800945231786,0.009453604943471942,0.09235049017343716,1.4715482287108046,0.8017118911541629,0.801127592827607,0.3203004843226566,0.4525681962872863,0.5506217883187278,39.73882791168789,0.4838413014629813,1.9786049560123162,75.24349373146805,93.97311728109959,155.44840459946346,150.18031003745625,-489.10562421527624
-4.151271795592175,-2.4177899142586456,0.019033160426660447,-2.4194400529246103,-4.782367212697066,-1.7916604836785393,-0.45747671056682304,-0.8808791619110439,-0.3460954247269822,-0.301729812622605,-0.030122997419481143,0.4404101834175425,4.627301326473482,2.6397419961594197,1.1059318319005353,3.142059808909829,0.01574438011324107,0.08911835918619233,1.01921544567608,0.08897142280189825,0.008376147357892421,0.1428692639651707,0.6328785682385708,0.41441841059549245,0.707444976141742,0.7395378516910132,0.970326178592461,1.5533442439043628,102.23778508070914,14.009588613745205,3.022039189701169,23.15150545588926,94.69984535462795,176.07212290876498,148.65358768473092,-487.19038661699415
-5.633049470412027,-2.086260732185182,-0.0059337941927595835,-2.2841360233711674,-4.615814607526854,-1.855468920830099,0.11016275502888209,-0.14083637131258245,0.20642907734177654,-1.209142004141691,-0.09831002633797854,-0.3508747324300608,2.297885363725975,0.5564602572707018,2.9400528075400567,5.740570527968676,0.0035776487416671996,0.12415050092674164,0.9940837759941992,0.10186203051321671,0.009894120298412119,0.13523206081590164,1.1164597651139276,0.8686314330910285,1.2292805472812187,0.2984532412519865,0.9063678622818381,0.7040719457134176,9.95311297178991,1.744486524881618,18.916845237942052,311.241932563616,91.58415374141606,169.25926412641715,185.95219411246424,-487.3634303425497
-4.598024132314406,-2.3380386878664745,0.14998737037841095,-2.461100464313936,-5.025445370025277,-2.2274814067426054,-0.7094655634768522,-0.7376539815766626,-0.26622219081725007,-0.7291338423740861,0.5672958524843459,-0.31893179888035017,3.921906998056836,0.5936845367367272,2.19875036951895,3.9804405428983074,0.01007171647644212,0.09651675219127853,1.1618195692941085,0.08534098456543777,0.006568660358941258,0.09730965116632956,0.49190702030128874,0.47823454755459754,0.7662688506825805,0.4823265800602267,1.7634918558061343,0.7269251247231773,50.49665003078059,1.8106475373431614,9.013742611162803,53.54061597086195,92.97747333489619,158.0185137600284,156.91252161156618,-486.1563195481034
