kfwd_log____0,endo_log____0,activeEndo_log____0,kRec_log____0,kDeg_log____0,sortF_logodds____0,k27rev_log____0,k33rev_log____0,kfwd__0,endo__0,activeEndo__0,kRec__0,kDeg__0,sortF__0,k27rev__0,k33rev__0,Y_int,Y_cross,logp
-1.3134231402619727,-2.4205085761577187,-0.07746107786870567,-2.1522564498467793,-4.616156690718953,-2.212596623749985,-3.547453431441978,2.587919036174601,0.26889800354466475,0.08887640554266665,0.9254630446897725,0.11622161343400085,0.009890736265000899,0.0986249975393804,0.028797882137344192,13.302061672370133,1.729592442600593,0.6073559753114577,-117.03974100329513
-0.8568545556206679,-2.5111772652886395,0.030421037541099268,-2.2507135597352717,-4.692765999335641,-2.3103587857321917,-2.9910310350795832,1.3342154885982946,0.4244952106524912,0.08117262125867376,1.03088848534521,0.10532404274563659,0.00916131089859097,0.090268676799848,0.05023561533169464,3.7970159753363526,1.4269854601399372,0.7213694123264918,-113.01020959902029
-0.7951328094707248,-2.576529749945231,-0.013918717580026031,-2.2321135216244907,-4.7810635848679395,-2.2732864022100387,-3.1450401696320784,1.895753605439308,0.45152126464019177,0.07603741555204527,0.9861776999151686,0.10730140646768038,0.008387073857185895,0.0933596672006823,0.043065194099083125,6.657563690831986,1.4627946254704638,0.5668685685035368,-112.7078973534256
-0.6899928945154231,-2.4607960261152866,0.016759895645993964,-2.0380090451527053,-4.455289610898449,-2.2517645283837187,-4.672787362227871,0.8886723659260618,0.5015796330197402,0.08536696957626407,1.0169011306216122,0.13028785005223373,0.011616954990628849,0.09519736894643248,0.009346181991532896,2.431898835335595,1.3542476643534955,0.6038372521379001,-111.03271461176708
-0.5966426613843102,-2.444406324848804,-0.005148350437336743,-2.0268138068014436,-4.45297519771669,-2.1242249203478067,-4.742334666547808,0.8978022609714765,0.550657279083233,0.0867776373393276,0.994864879604741,0.13175464884904373,0.011643872561566215,0.10676448753570379,0.008718268157756904,2.454203481067153,1.3486577887372515,0.5699334950201475,-111.29947829001071
-0.790679793670066,-2.3462228336056654,-0.0028159699927071645,-2.0039032466554896,-4.401119404093682,-2.5343603890052075,-3.5150698528195883,1.4550142701290738,0.4535363793048222,0.09573006858273979,0.9971879911317845,0.13480806584407265,0.012263604287807704,0.07348421994037284,0.02974572505875892,4.284544606170426,1.4390329163406224,0.5818222204229213,-112.82080105640438
-0.4621825378051442,-2.555067662791638,-0.16148478630419805,-1.9591045602365393,-4.574204273900473,-2.720161993549031,-4.020034375509655,0.6410684226462267,0.6299073475423369,0.07768697537183544,0.850879476388421,0.14098460764002738,0.010314503432983223,0.06179407392912871,0.017952347807790408,1.8985082052521594,1.2728238860456558,0.5433642327542152,-115.25521558051123
-1.1324281906033387,-2.425350408481349,-0.22666991010194731,-2.0606295022559054,-4.628055840508038,-2.5688079813944946,-4.129837797976218,1.2840349875213075,0.32224982165384874,0.08844712099006849,0.7971838812106808,0.12737376258123895,0.009773742357101649,0.07117306513690502,0.01608548770965936,3.611181440069249,1.4799948307565405,0.723555119118261,-115.49739174689272
-0.23898164611708747,-2.485445567242428,0.17844803326037714,-2.1038256625935703,-4.400160185482322,-1.886128826328792,-3.1188200592149014,1.7875326178958542,0.7874293346258696,0.08328843564462506,1.1953607626578813,0.12198884625183998,0.01227537340896055,0.13168648861560447,0.04420930201489473,5.974692415385006,1.369723941980477,0.41006090072526613,-114.65608088381019
-0.625705554108642,-2.4240996437911684,0.0847096834920378,-2.055241978756453,-4.618503957404895,-1.8010758504894775,-2.1014140555713765,2.129650060331745,0.5348839058159093,0.08855781673868672,1.088401040037534,0.1280618435823219,0.009867547295261644,0.1417201527851466,0.12228339042974211,8.41192263091255,1.491729383545461,0.5152485265174168,-115.58604930434345
-0.989925491653701,-2.604092386807774,-0.10369318443048273,-2.2343361110721522,-4.45918093784635,-2.4312765838509542,-5.335493682290247,0.8772050595870484,0.37160437761824544,0.07397024310832169,0.9015018497972144,0.10706318432702029,0.011571837461082922,0.08081858294643321,0.004817531195270674,2.4041707932322183,1.3831389388312967,0.7527747081131884,-115.63769752753497
-0.6546403136803469,-2.4793439383291442,0.03354180764170064,-1.9524722864005934,-4.622429789615395,-2.2287572076434436,-4.9302255734319465,0.3796570061525745,0.5196289323960553,0.08379818433889315,1.0341106765511852,0.14192276377986818,0.009828884900943654,0.09719764175937315,0.007224873358070916,1.4617831208221042,1.3069044530911316,0.6410778440892302,-113.19003384687741
-0.7967084084849787,-2.474564000490649,-0.24103993257005737,-2.2494467122024755,-4.132333020898211,-2.683361521323162,-5.024980240306431,1.1124296185720721,0.45081040834001207,0.0841996932804367,0.7858102463390929,0.10545755680245333,0.01604540086561968,0.06396232304002217,0.006571716348747949,3.0417396911819385,1.3941906026102893,0.6476768007375345,-118.55647802540798
-0.7659859395962222,-2.4466872643024113,-0.2520724426239706,-2.3055880022694484,-4.190704726405912,-2.675707524869139,-5.1972877277081135,1.2370736853976247,0.464875365922168,0.08657992836944249,0.7771884344600682,0.09970015949469371,0.015135614646382337,0.06442210882456836,0.005531547155028173,3.4455160339558084,1.4275833162743632,0.6328505768140232,-120.15169070745432
-1.1022110820346596,-2.4846833522226603,0.07340676213053626,-2.0350090633994293,-4.541563408256981,-2.177646244303687,-4.024821502155101,1.0612759463225125,0.33213589150969935,0.08335194354150809,1.0761681923645792,0.13067929809998188,0.010656732699004195,0.10177590091825299,0.017866613020622434,2.890056194279041,1.435910147685758,0.759777297197801,-112.53358430940241
-0.3139042375145969,-2.4288674415352838,-0.06218217377532087,-2.105681576245869,-4.327709262792377,-2.0299612615526295,-4.222073352862382,1.1632778218532807,0.7305889878268981,0.08813659592556615,0.9397116803723761,0.1217626554468791,0.01319774545564482,0.11609289716868518,0.014668200599629477,3.2004064643647085,1.349264701765839,0.47837619661914066,-112.42751908757285
-0.5709136640402417,-2.5066811080786238,-0.09166933503443883,-2.1747166688538346,-4.402387813188045,-2.058125092760758,-4.243222413029201,1.3285557507357237,0.5650089744157054,0.08153840782574642,0.9124068006329277,0.11364034695962236,0.012248058881650849,0.11323395683469271,0.014361239354978678,3.7755865598962766,1.3765197409880807,0.5390018974927798,-110.78602080140816
-0.8841017231070913,-2.551522607359774,0.13515301562564339,-2.2093079796522512,-4.239571892297318,-1.9067591841340235,-3.790478130777208,1.6710691106547886,0.4130850714439679,0.07796286874557519,1.1447119297630945,0.10977658986989597,0.014413761164630301,0.1293453789200413,0.022584800780815144,5.317850129352852,1.4425479900751672,0.6234969885791524,-113.24979218738007
-0.5583568237733303,-2.516603028257796,-0.15429139243628573,-2.153310835269909,-4.577457147840321,-2.1592763859871327,-3.7969230259746904,1.4844882180928873,0.5721484325658013,0.08073339051463083,0.857022254820452,0.11609913563969075,0.010281006164296518,0.10346755609876483,0.02243971214944645,4.412706491446628,1.3836951205691843,0.516342953283403,-111.11817758091259
-0.8091891187213168,-2.5069603132461924,0.0008529721506693039,-2.100085285455506,-4.158432630018097,-2.0954441187661788,-3.926352824368846,1.1625701264823873,0.44521893959346887,0.0815156450588151,1.000853336034868,0.12244598494605616,0.015632039918920575,0.10954041796520289,0.019715447284871974,3.198142352770043,1.3706697530100385,0.6403800187066948,-111.34712216870508
-0.5439351264385746,-2.593213785345314,0.015296015537630651,-2.2901643426717166,-4.569982188683797,-1.9926227018563987,-3.4055007249386806,1.5785027501347841,0.580459570398909,0.07477932878430221,1.0154135983344277,0.10124982082044044,0.010358144208152452,0.1199796695627715,0.033190196761244344,4.847692168404499,1.3828774879295977,0.5343085848210293,-111.55873048375388
-0.9577433281027748,-2.3808253476078467,-0.04258827672831804,-2.032264043869339,-4.422636118085785,-2.129235546716271,-3.025013715824756,1.231405372703812,0.3837579252783764,0.09247422262658501,0.958305865680353,0.13103850811914594,0.012002550404285238,0.10628758564892757,0.04855715526401032,3.42604101906481,1.442311137957985,0.7396708195136681,-113.4010022781609
