kfwd_log____0,endo_log____0,kRec_log____0,kDeg_log____0,k27rev_log____0,k33rev_log____0,kfwd__0,endo__0,activeEndo__0,kRec__0,kDeg__0,sortF__0,k27rev__0,k33rev__0,Y_int,Y_cross,logp
-8.428618057096585,-2.4278889946303437,-2.365577007704195,-4.847303530478014,2.642527186169542,2.5819067281598813,0.00021852326850241833,0.08822287510797763,1.0,0.09389510653499616,0.007849515016154083,0.1,14.048662368655199,13.222325519710608,5.661444986267666,6.275012897350354,-551.2104103650859
-8.423495789691023,-2.4192326525950216,-2.360322514561149,-4.7813482431042775,2.536058135073379,2.5943062894734252,0.00021964547478468854,0.08898987741799191,1.0,0.09438977620951682,0.008384686747305036,0.1,12.629787801502275,13.387297230438442,5.693992190584771,6.263551847463281,-551.2921059338533
-9.300587595078703,-2.4519599903688065,-2.239051637839528,-4.3995898515188125,1.59476906683419,1.6460671881474331,9.13705268295214e-05,0.08612461754379681,1.0,0.10655951348550309,0.012282376468181868,0.1,4.92719108888844,5.186541970664314,5.67772516661534,6.2718965240592075,-550.0577102719922
-9.343074212425824,-2.4033997966358838,-2.409049049759881,-4.820337461247725,1.5961034894382304,1.662447552368096,8.75698136516163e-05,0.09041005439039916,1.0,0.08990074507133433,0.0080640653703181,0.1,4.933770432888244,5.272199049002656,5.678419696606141,6.27645748356333,-550.608626468374
-9.392652276641686,-2.4837981054858775,-2.29738897210845,-4.367653204939359,1.5540214490820328,1.4850566618920857,8.333413768125282e-05,0.08342576324703863,1.0,0.10052096441343907,0.012680965302168662,0.1,4.730455268223497,4.415215580159771,5.664116405134278,6.274481077850816,-550.1265207927122
-9.230262570354414,-2.3028806747290047,-2.2241221926880717,-3.9898858525840915,1.864854296539481,1.805627946937354,9.802749373198875e-05,0.09997044619450182,1.0,0.10816232265271457,0.018501825934907894,0.1,6.454995302316559,6.08379054694072,5.704865067675279,6.297941226814917,-556.9798502178376
-9.449677828178595,-2.3439628584273127,-2.126322087374233,-4.420138737584819,1.5376322128119202,1.543312865167056,7.871492091658162e-05,0.09594666081590734,1.0,0.11927517178066258,0.012032562800214246,0.1,4.65355857940985,4.680069055020963,5.689607198260638,6.29369389352079,-552.8128530954641
-9.917895508600472,-2.3634745361416805,-2.3066988029278948,-4.62547534015275,0.9723004519540194,1.0333109352978935,4.928476709178417e-05,0.09409272599819987,1.0,0.09958947397803322,0.009798996072323525,0.1,2.6440199093013064,2.810355352452824,5.707306484728642,6.293137646550374,-553.1509715674288
-9.13387812840099,-2.462069094879172,-2.3475848967232973,-4.580777635819127,1.7316187642377576,1.793605020602286,0.00010794614329633175,0.08525836070178032,1.0,0.09559976694674595,0.010246924821576396,0.1,5.649792191620371,6.011083532713971,5.709296651417427,6.2609298901481765,-550.2187656714686
-9.130829477227898,-2.351214989261633,-2.2147966637976686,-4.534599715123056,2.0576721758281926,1.8645992419665511,0.00010827573558340247,0.09525336007099341,1.0,0.10917571136618479,0.010731201904742513,0.1,7.827727013392327,6.453349136186485,5.716683798156668,6.301795449258703,-553.451512357694
-9.002038189727713,-2.3453516541858317,-2.1922618167188075,-4.463121734931271,1.8821100741880321,2.0638122239545305,0.00012315852765320181,0.09581350298623906,1.0,0.11166389950116486,0.011526324934465551,0.1,6.567347843364408,7.875937489835248,5.740711899943235,6.274300129874274,-552.6523868216327
-9.567769997642625,-2.41519864434572,-2.326791154832692,-4.42838303042645,1.4212848557779287,1.303573850942521,6.994719220810451e-05,0.08934958836826624,1.0,0.09760845552553575,0.011933770624229852,0.1,4.142439459707734,3.682433647795124,5.668608957316297,6.286337384912963,-550.2774887707475
-9.177878204200498,-2.3453690886586576,-2.4370304834994747,-4.588914907561776,1.7864902649448446,1.8765826029775963,0.00010329948119132714,0.09581183254288658,1.0,0.0874200617226937,0.01016388114249724,0.1,5.968467921737692,6.531147158522651,5.689646967135649,6.2794439180573995,-550.7420166910722
-8.833938627652852,-2.401713587724202,-2.2081804127692375,-4.594055185443944,2.2889261594163766,2.1056473634879986,0.00014570323706892432,0.09056263323356813,1.0,0.10990044012876661,0.010111770016639255,0.1,9.864339263854156,8.212417708511872,5.6830796107528165,6.289846100988109,-551.1513357460097
-8.999033270186084,-2.269845585760349,-2.2397646437213847,-4.488743254529034,1.9595303755220776,2.036862877276321,0.00012352916570954346,0.10332813418657312,1.0,0.1064835630054073,0.011234754167585195,0.1,7.095993830135698,7.666520618174937,5.693466088282398,6.285578750935089,-550.5066639909547
-9.04029040054681,-2.28802204689896,-2.4201449521208533,-4.226757945038952,1.8669505465665068,1.9432045880067186,0.00011853640841779907,0.1014669603891209,1.0,0.08890872901647202,0.014599646760615146,0.1,6.468540778785999,6.981086669781831,5.7131656759077725,6.275974506968744,-552.6388295980142
-9.367707692550672,-2.515894759253564,-2.283348802959136,-4.533990397664403,1.5965437427521536,1.606818080813315,8.543901660849405e-05,0.08079059172727064,1.0,0.1019422499538955,0.010737742605894742,0.1,4.93594301988068,4.9869179857158015,5.6642776761172895,6.274356589893965,-550.5236106298125
-9.486071938450054,-2.3984857804788895,-2.248025222476365,-4.756106622043889,1.3529696833497957,1.3696542419767173,7.590166489330878e-05,0.09085542423952984,1.0,0.105607570232003,0.008599023557074358,0.1,3.868897889273441,3.9339902515988276,5.705002141538938,6.2751209935603285,-550.508221930805
-9.597344402683248,-2.3786159378748533,-2.3041395546379957,-4.668694089432707,1.3476999638063552,1.2605265891295094,6.790883577148789e-05,0.09267876194648454,1.0,0.09984467459057736,0.009384516868046382,0.1,3.848563507755636,3.5272784248762115,5.673397471600798,6.286927587629908,-549.7227632544857
-9.69679645781138,-2.433427733741864,-2.271542882721366,-4.5862045743967315,1.1117707412655395,1.1690025278720202,6.148013411769028e-05,0.08773558235853962,1.0,0.10315290440898224,0.01019146601185013,0.1,3.0397362180210186,3.2187803930040366,5.684235516310644,6.275383491269447,-550.1909536042926
-9.265523933333787,-2.274151060737286,-2.3339782548803294,-4.428398295694308,1.782698010249143,1.7002226463967505,9.463114257995981e-05,0.10288421382018385,1.0,0.0969094487150149,0.011933588453415165,0.1,5.945876833888724,5.4751662820757065,5.680064949819835,6.29528551769248,-550.6109400433629
-9.065344740789447,-2.332789936192808,-2.4382589000203456,-4.360468154283855,2.157250219950176,1.9364788069994094,0.00011560345197580452,0.09702467647401056,1.0,0.08731273940636705,0.012772406792707981,0.1,8.647326689587995,6.934290954917583,5.728098366973839,6.300531788308183,-555.2752251878165
-8.960126725634343,-2.3439707149383517,-2.4420794782088002,-4.390057563775301,2.131115726463752,2.0653853175184276,0.00012842997733274493,0.0959459070128686,1.0,0.08697979069191424,0.012400015408198052,0.1,8.424260740583776,7.888336826511551,5.673898443453851,6.28723057409491,-551.3752945743597
-8.961601311670998,-2.340212073382823,-2.4409230329634357,-4.3691172479077975,2.0513310717059174,2.143262677368523,0.00012824073584220242,0.09630721186841452,1.0,0.08708043624161975,0.012662413407783978,0.1,7.778247624134687,8.527213839449901,5.701079074403252,6.280495962233631,-552.4895258927959
-8.662606873877651,-2.3507548975531094,-2.2721685942166703,-4.613983881891678,2.359441944359767,2.386879002291333,0.00017293290451323026,0.09529719543554172,1.0,0.10308838063965678,0.009912250308553456,0.1,10.585042761082928,10.87948605033464,5.6750311263614535,6.2804991889555435,-549.8505161855785
-8.241889145381673,-2.4099995260505946,-2.4644945121671387,-4.400285253221363,2.8521523087714242,2.812706394449222,0.000263386204331508,0.08981533714016318,1.0,0.0850518241696768,0.012273838251763721,0.1,17.325030556050745,16.65493209443204,5.6615163601579805,6.27442990744701,-553.027212728379
-8.427598772059516,-2.4287095385060646,-2.272191427077436,-4.094698368744539,2.4687757240718597,2.5726528079820277,0.000218746119555332,0.08815051405987673,1.0,0.10308602686388689,0.016660770934328474,0.1,11.807981770985949,13.100531579636563,5.7390346321952705,6.257390044764297,-555.6957843320477
-9.268035156363252,-2.3910790778584112,-2.275777609469104,-5.119917988207704,1.7458083434369893,1.6673222235486829,9.439380080919656e-05,0.0915308616424914,1.0,0.10271700365727489,0.005976513019452082,0.1,5.7305318415106985,5.297962027774347,5.665681344829395,6.28580850077316,-552.4196805050565
-9.497993324681474,-2.426549825820725,-2.324226799803006,-4.7477612184577325,1.391504077805511,1.4783805010366562,7.500218401278553e-05,0.08834109957420758,1.0,0.09785907946644411,0.008671086156605895,0.1,4.0208932434264,4.385837067692051,5.684158093033545,6.275918844616005,-550.3284061080842
-9.764771063222183,-2.3804051305121745,-2.2538908597508556,-4.9286865994465785,1.1902696678562825,1.1168254120721903,5.743991786098066e-05,0.0925130900416459,1.0,0.10498992773587314,0.007236000810450206,0.1,3.287967747055994,3.0551399816224856,5.671200667766718,6.293424400846641,-552.1211349980938
-9.824889454176862,-2.380505811595503,-2.2864482480369386,-4.677795580642313,1.0085044506435883,1.056902735158599,5.408847348837227e-05,0.09250377619239052,1.0,0.1016267747007187,0.009299491286993603,0.1,2.7414979021546197,2.877444964151191,5.676413603485243,6.285203189486463,-550.4964135561146
-9.910423879913232,-2.30335582939443,-2.399162164526151,-4.529604689607421,0.882803285767605,0.9026491818735852,4.965438367085604e-05,0.09992295605406226,1.0,0.09079399185825048,0.010784938628494454,0.1,2.417667629029808,2.4661276857116845,5.697082571929047,6.289288164723046,-551.987411960484
-9.682186296493372,-2.420921017325893,-2.4797173383891935,-4.845587526082339,1.1940423283875023,1.219280257050416,6.238496254455119e-05,0.08883975681238358,1.0,0.08376689993299201,0.0078629963821592,0.1,3.3003955614252294,3.384750706252981,5.669226371270713,6.277001304757193,-551.9017172538074
-8.99365793722946,-2.3307383768036902,-2.3654470862828183,-4.893805494060866,2.025430515830687,1.9835105917783618,0.0001241949639455448,0.09722393268309286,1.0,0.09390730631318663,0.007492854139228154,0.1,7.579373282527219,7.268213982114503,5.673872674070139,6.284005205939491,-550.3145942988988
-9.496329252779555,-2.4912453702205632,-2.1919256472106867,-4.336548224869509,1.444646018265,1.3140009702095954,7.512709694300739e-05,0.08280677723961163,1.0,0.11170144380960728,0.01308160512021176,0.1,4.2403508703664965,3.7210317061997356,5.680282792965619,6.27930282778402,-552.1242736737706
-9.589202899309942,-2.4635174794377934,-2.0931286511051854,-4.715640741841689,1.2117380795953279,1.2592077244128437,6.846397254456338e-05,0.08513496319374124,1.0,0.12330076664561371,0.008954126944638137,0.1,3.3593183440383427,3.5226294881489606,5.696723741284427,6.275600965552855,-553.0450459315157
-9.87035066197796,-2.333730305565575,-2.4392133259616364,-4.528172907731767,0.8612247464471714,0.9146385337453913,5.168460161179115e-05,0.09693348032560457,1.0,0.0872294456180715,0.010800391367989102,0.1,2.366056739468379,2.495872914997978,5.740840394986835,6.2800724024803065,-553.7246268302056
-9.694147360941875,-2.342422263775502,-2.5253006988866344,-4.633451604432372,1.1039985732131412,1.1210642819945507,6.164321686414248e-05,0.09609458964834523,1.0,0.08003424296026612,0.009721147572810139,0.1,3.016202449965829,3.0681178088277377,5.749627166745764,6.27717240374861,-554.9894555910828
-9.664967089821307,-2.384843101340416,-2.1625796793683443,-4.270863142472473,0.9994253711543439,1.128640708197438,6.346848402602137e-05,0.09210342935028482,1.0,0.11502800260258841,0.013969720089278145,0.1,2.716720274009874,3.09145145820751,5.816521044161134,6.268468269133287,-557.396562878939
-9.793344856691208,-2.387255166239062,-2.236487267708506,-4.553788003343594,1.0627171179671435,0.9163388660997488,5.5821868503336346e-05,0.09188153761751558,1.0,0.10683312218611388,0.010527251496922371,0.1,2.894224264048193,2.5001203384601602,5.735881927078051,6.286297705098351,-553.1044617343766
-9.534044731140071,-2.4125753271266297,-2.176982197204058,-4.607093049357112,1.5530248546676397,1.4130964861122064,7.234640962966354e-05,0.08958428839366392,1.0,0.11338318294802928,0.00998078984148383,0.1,4.725743271290558,4.10865812985337,5.697247291732258,6.297709123850896,-553.1613270460308
-9.345053835379945,-2.4586825366141967,-2.3362553707039773,-4.292531809244457,1.4918894141620407,1.5225702416021265,8.739662991423197e-05,0.08554758256480015,1.0,0.09668902573545807,0.013670270928439667,0.1,4.445486955068295,4.583992033884452,5.718151601534155,6.263197942563531,-551.8490018701168
-9.230497773635204,-2.38170819505019,-2.318829011365247,-4.962792079539746,1.7865389737882509,1.800321103829224,9.80044400551119e-05,0.09239261802316452,1.0,0.09838873025958464,0.006993374490216607,0.1,5.96875864598743,6.0515903412951335,5.681781405754422,6.2851378623606085,-551.7274621795355
-9.143677909404637,-2.250678418853966,-2.2366065816800025,-4.732740466371595,1.7164023796776142,1.857058588307431,0.00010689346118350135,0.10532774399035347,1.0,0.10682037626241699,0.008802315506493403,0.1,5.564473547800251,6.404869678526521,5.732572908040298,6.280990595521534,-551.849085362863
-9.098806129850027,-2.2896995304269154,-2.202775304227025,-4.701111034971989,1.9896867652118047,1.8536990195491954,0.00011179920257740898,0.10129689391616985,1.0,0.11049607221441152,0.009085177542276668,0.1,7.313242641489099,6.383388182939299,5.684024272615027,6.2975617557395385,-551.0402781001048
-8.405507242604164,-2.4458525323762705,-2.260394170836229,-4.375762319695283,2.553853591484061,2.6656622688555505,0.00022363232910102012,0.0866522295716782,1.0,0.10430936094236455,0.012578549710428153,0.1,12.856552344821134,14.37746814308648,5.700454961949711,6.264380850872875,-552.5246447630727
-8.353680007853777,-2.452880565104821,-2.264794948659265,-4.342010117394132,2.6310096250650568,2.59777964140183,0.00023552817611743743,0.08604536987903269,1.0,0.10385132721155882,0.013010349571213626,0.1,13.887784281413769,13.433876872005111,5.699385460003882,6.265500382124342,-552.5581225958138
-8.81186970583197,-2.385536410785771,-2.2491819686247885,-4.750287296660122,2.197252073764029,2.099880164115574,0.00014895449433213355,0.09203959530369739,1.0,0.1054854797093774,0.00864920995700293,0.1,9.000247471252557,8.165191371007174,5.69911278857071,6.278868958521732,-550.6043479194259
-8.746565530042927,-2.320551257424675,-2.260758492691059,-4.502562652057361,2.256758706085059,2.1877014606158656,0.0001590064914189848,0.0982194264898262,1.0,0.1042713656841816,0.011080564491689534,0.1,9.552077843718521,8.914698761005859,5.703924858544091,6.281622003663176,-550.6391118897656
-8.924649447003702,-2.469986457893386,-2.4290271123443867,-4.814966799091134,2.054170427189932,2.03383994547827,0.00013306811113863868,0.08458600446649923,1.0,0.08812252420743434,0.008107491249512416,0.1,7.800364217759443,7.6433802427278374,5.668929444471086,6.2662025562680155,-550.4249590842917
-9.037658101999893,-2.457897975959302,-2.4229921931923264,-4.936694298425843,1.9905558210698617,1.8747680101784585,0.00011884884266313442,0.08561472616787234,1.0,0.08865594447164539,0.007178288474046579,0.1,7.3196010203410875,6.519306532125401,5.6776352226891795,6.274208976351582,-551.7996636767054
-9.16771413888761,-2.398212664415134,-2.3539365900924256,-4.641594120213021,1.8603917183385879,1.7783453019772661,0.00010435477783187988,0.09088024170423885,1.0,0.09499447090337697,0.009642314361184075,0.1,6.426253559828667,5.920052410473599,5.6661520866129695,6.282424063358817,-549.1304459180988
-9.109710062609835,-2.406703389911002,-2.5290359487779157,-4.653819220280255,1.885215296008818,1.8786001113026152,0.00011058677372394784,0.09011186915527339,1.0,0.07973585269099107,0.009525153712729125,0.1,6.587772610496623,6.544337103224552,5.665917776058097,6.2740680925208485,-551.2310703628557
-9.27395694028194,-2.366979026490201,-2.468195562943955,-4.518412181910007,1.6644645744701159,1.6778615600571343,9.383647293384057e-05,0.09376355607137933,1.0,0.084737624842249,0.010906327191105384,0.1,5.282843922874732,5.354094311320987,5.678586260710673,6.276251488037582,-550.2921462561674
-9.114640880508038,-2.458733055726109,-2.3221779815033683,-4.55910870137275,1.7720782462236873,1.8982464048126637,0.00011004283262009853,0.08554326088606731,1.0,0.09805978046897787,0.01047138791903527,0.1,5.883067127421243,6.674180363839864,5.701975939400944,6.264071703430511,-550.3217893819397
-9.206214765538334,-2.4764180067845194,-2.294591606604319,-4.803346241440475,1.6421915972700523,1.6199849944586386,0.00010041341284675719,0.08404373114122121,1.0,0.10080255195975095,0.008202254352653648,0.1,5.166479957107306,5.0530144927770095,5.765261510382831,6.261458882497177,-553.269733720826
-9.032309464294983,-2.2879268483252506,-2.3477555395333414,-4.743348080702617,1.8968724153828873,1.9070539867550402,0.00011948622510856245,0.10147662035882894,1.0,0.09558345492567874,0.008709437416755143,0.1,6.665016407598711,6.733223385738674,5.715889731344248,6.279860645112685,-550.7336195615474
-8.897029911194496,-2.3615806095343137,-2.338675728880309,-4.77771128561888,2.1778056809143163,2.1182536656919906,0.00013679461587428175,0.09427109957544132,1.0,0.09645528664172727,0.008415237017875781,0.1,8.826915922132825,8.316601232742807,5.668763048157014,6.286004462176529,-549.961903378435
-9.290698817817635,-2.3422033782472838,-2.396107546232046,-4.7537345214767655,1.6774092270738172,1.7336500883942076,9.227855184665853e-05,0.0961156256655152,1.0,0.09107175686383095,0.008619445517626948,0.1,5.351673025523184,5.6612804151808485,5.681807156644718,6.283151329393197,-550.3511953372383
-9.547262044802306,-2.66249017267226,-2.272754230235666,-4.6665917197766,1.3665060068134962,1.4388805081173255,7.139647605545801e-05,0.0697742552875489,1.0,0.10302802604545137,0.00940426734567473,0.1,3.921624600359392,4.2159734261225115,5.682978346245139,6.265526791349553,-555.5468425741847
-9.498094263487813,-2.5680227605938395,-2.154421514685439,-4.524816095589057,1.4653005440965807,1.3642691535079203,7.499461376393083e-05,0.07668702422587365,1.0,0.11597025830352584,0.010836707171443086,0.1,4.328844053340392,3.912862305046988,5.650935183849763,6.278650609719327,-552.3105444129651
-8.851462124406117,-2.2388128523463346,-2.2462148574931264,-4.778691081269474,2.1775803539616487,2.1271150183875642,0.0001431722475269193,0.10658496138965945,1.0,0.10579893164385118,0.008406995843239772,0.1,8.824927204130935,8.390625060734461,5.687195975643498,6.292144147867622,-550.9976170936302
-9.57018929137155,-2.530164393688059,-2.3442678867102225,-4.205849382231173,1.3427368697500484,1.3470348481680192,6.977817393949656e-05,0.07964592592211092,1.0,0.0959173988338007,0.014908117999283953,0.1,3.829510046256604,3.8460046190542783,5.65784425933151,6.271068180447719,-552.4854458584646
-9.165278379343892,-2.250805618818748,-2.3850917692380684,-4.6413088307218215,1.9127730496009778,1.9330881594153289,0.00010460927079392313,0.10531434715708375,1.0,0.09208052903154677,0.009645065604573918,0.1,6.7718414377117115,6.910819033038644,5.713600051562784,6.297792037618481,-552.9972216328513
-9.141556737116108,-2.248095781376661,-2.3821191338926213,-4.648434343197799,1.8941603778620124,1.9078518179290074,0.00010712044127802637,0.10560011894086506,1.0,0.0923546581078009,0.009576583842852053,0.1,6.646965121970173,6.73859750479189,5.6853885761628,6.294102495519363,-551.0016137268057
-8.657859558591271,-2.35969869116348,-2.2825708464153784,-4.895399510933648,2.350592878449022,2.3516891894360534,0.0001737558233163411,0.09444867713039319,1.0,0.1020215874508936,0.007480919917507291,0.1,10.491788236271672,10.50329680632192,5.6734781330427575,6.278299631323686,-550.4967869752891
-9.110815690503506,-2.411813098212021,-2.335337644665632,-4.573657376635644,1.8519844107154988,1.8509840287189563,0.00011046457346870131,0.08965259815910409,1.0,0.09677780050122411,0.010320145949496573,0.1,6.372452547020017,6.366080847816122,5.669229156396774,6.274688467529771,-548.7106728992338
-9.265146397215144,-2.350648059478756,-2.341088530071326,-4.516796862621368,1.6538866610140581,1.7024911033584114,9.466687599913597e-05,0.0953073773482916,1.0,0.09622283974807704,0.010923958628151806,0.1,5.227256972344163,5.487600559123573,5.682307316961277,6.278189825679917,-549.162807855993
-8.772422692938727,-2.2976996976637567,-2.3011858173424815,-4.925062622416629,2.1888279553749777,2.2265294869126824,0.00015494773477024574,0.10048973483311734,1.0,0.10014002550945224,0.00726227148458427,0.1,8.924746780897499,9.267646713748396,5.695521747616452,6.279389400479106,-551.2117541392788
-9.182800703309995,-2.3944705406209423,-2.3780349487565173,-4.469219230969848,1.806469051499771,1.8211361246480602,0.0001027922390608672,0.09122096393391532,1.0,0.09273262294348782,0.011456257050251861,0.1,6.088909803539778,6.178874435155029,5.669195368370108,6.278777974660682,-549.5218076184146
-9.01931233951052,-2.46371972233981,-2.412518587131416,-4.400056439509563,1.913480923879801,1.9925184523693,0.00012104933847199312,0.08511774699270777,1.0,0.08958937154996638,0.012276646995579435,0.1,6.776636747123593,7.333980804894815,5.680164168748246,6.263605875550211,-550.5347566161058
-9.001163278572827,-2.437667420932136,-2.415243772469347,-4.469754906402726,2.11269148446917,1.9131666202196556,0.00012326632757366494,0.0873643983419442,1.0,0.08934555627997733,0.011450121858179849,0.1,8.270471200258916,6.77450716007653,5.692380200365189,6.283059853489816,-551.8354702647798
-8.82488894993668,-2.4288265426249667,-2.3662942410171306,-4.5783236473697375,2.0718482236774522,2.2045877663201368,0.00014702778874983144,0.08814020069001353,1.0,0.09382778598182527,0.010272101535778589,0.1,7.939483507241676,9.066513275253305,5.714879492239612,6.260759575785576,-550.7556522956509
-8.793465912193959,-2.2656411152262246,-2.2700874272252447,-4.426621737126437,2.3143846380877218,2.167003289586427,0.00015172120298500509,0.10376348885871776,1.0,0.1033031481806844,0.011954808015543947,0.1,10.118694343424917,8.732077286389734,5.696240329581818,6.2953989246534965,-551.7490906375863
-8.409142117952442,-2.489597166100635,-2.1890787459686503,-4.4987533927514605,2.6521090826290186,2.4964986468333663,0.0002228209290233358,0.08294337224832143,1.0,0.11201989988013104,0.011122853729293744,0.1,14.183922184762727,12.139913335301792,5.703345081398937,6.274752920923256,-553.6267032347787
-9.01225837788834,-2.3270004601431014,-2.4226911309100125,-4.593409687669616,2.0099699101541626,2.039827359848405,0.0001219062345628911,0.09758802769535466,1.0,0.08868263945085277,0.010118299248755203,0.1,7.463092780629383,7.689281605542302,5.677929917015881,6.2837383379191865,-550.310386699228
-9.666008406930294,-2.5057473915143906,-2.3063520550759677,-4.6287039313819704,1.040567432149373,1.191656892994507,6.340242760653247e-05,0.08161457714249701,1.0,0.09962401240192574,0.00976741013602483,0.1,2.830822858603796,3.292532063703816,5.745365969146434,6.258714657767424,-553.0734900463162
-9.743586008286934,-2.6016993893634446,-2.3206595439263356,-4.6528793191757645,1.208778845893405,0.9486462104598556,5.866976688927375e-05,0.0741474656730374,1.0,0.09820879122757457,0.009534110623870109,0.1,3.3493920303639366,2.582211521030991,5.72249146989047,6.275785809029238,-555.855042758905
-9.803749451575806,-2.244746264531564,-2.314950622134667,-4.406817389965107,0.8787602322003838,1.0667480278328032,5.524407563863317e-05,0.1059544213578077,1.0,0.09877106098587118,0.012193925147743704,0.1,2.4079126026332367,2.9059141658294347,5.769763690447833,6.283386848850644,-554.7234447461238
-9.54121096628412,-2.3482267654554607,-2.416315750293525,-4.544193907518105,1.4747897275248127,1.3231818644447355,7.182981148912438e-05,0.09553842413466332,1.0,0.0892498311417358,0.010628737008977509,0.1,4.37011676104349,3.7553514064454494,5.691697084897638,6.291238190502827,-551.4106440232247
-9.468417659590227,-2.454649397916317,-2.2966130336777746,-4.823458107121026,1.5486930793551283,1.3802516565468075,7.725355223722581e-05,0.08589330453424714,1.0,0.10059899276149803,0.008038939502856028,0.1,4.705316686882575,3.9759020633900644,5.67700885942861,6.284847238643958,-551.0471464150671
-9.66146155924744,-2.405712999644735,-2.126323389687371,-4.375657863516128,1.3399943385025397,1.154888465964151,6.369136516733506e-05,0.09020115928209764,1.0,0.11927501644714045,0.012579863686295462,0.1,3.819021883922434,3.1736694256274034,5.679737384537402,6.295304062880941,-553.1617112675276
