kfwd_log____0,endo_log____0,activeEndo_log____0,kRec_log____0,kDeg_log____0,sortF_logodds____0,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,Rexpr_2Ra_log____0,Rexpr_2Rb_log____0,Rexpr_15Ra_log____0,Rexpr_gc_log____0,scales_log____0,kfwd__0,endo__0,activeEndo__0,kRec__0,kDeg__0,sortF__0,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,Rexpr_2Ra__0,Rexpr_2Rb__0,Rexpr_15Ra__0,Rexpr_gc__0,scales__0,Y_15,Y_int,Y_gc,logp
-1.2378156463650472,-2.743935629288438,0.8822258108722563,-2.0684744525716274,-2.418295727238503,-1.3049104749383582,4.426234970671168,-0.26244265911547743,1.6362946553215325,-0.19751619293379247,0.8529904240631401,2.140092914332052,0.49771233955959515,-2.638810278506193,-2.9705216238187666,-1.49818461647207,14.010839043967175,0.29001702629440423,0.06431672136017993,2.416271889709742,0.1263784310102795,0.08907329336177268,0.21333975205452302,83.6160068007376,0.7691704680190721,5.136103177800732,0.8207668498968577,2.346653859912127,8.500227385145498,1.6449538671849102,0.071446220116336,0.05127655628164998,0.22353559486415348,1215710.2647130284,0.3896584954392977,0.36183272389203064,0.22125238161879518,-971.0601920854094
-1.2519193023946833,-2.7671465075266237,0.9164194799213633,-2.0841178978212302,-2.413025245247307,-1.2757964047193542,4.607887482460467,-0.2927334598638616,1.547387717373823,-0.24829636712169653,0.8710200233206888,2.1313556489560415,0.46471568151433845,-2.6488585731291825,-2.9895419730439516,-1.5068879345927495,15.404797699726098,0.2859554348820096,0.06284106565403465,2.5003218908389844,0.1244168201234869,0.08954399186473666,0.21826661801662114,100.27209916686583,0.7462210120425855,4.6991785524847565,0.7801287045152335,2.389346800409386,8.426282152697771,1.5915616141644937,0.07073190229514242,0.05031047500083509,0.22159853512164474,4900254.496170471,0.40571332889999473,0.35818966833838556,0.22183256437065707,-997.3080208048917
-1.2485407473933952,-2.7540240450466626,0.8624175879965635,-2.0144035795594455,-2.4213440043281724,-1.3338049274899946,4.485174739638722,-0.29229103877214385,1.6208308640238496,-0.20814015822337487,0.726897859941424,2.2191741723594096,0.5038058911964014,-2.6407059894066847,-2.970536248000328,-1.5220904649831282,14.310330828640529,0.28692318492450625,0.0636711295098681,2.368880754221652,0.13339994209656442,0.08880218669636182,0.2085306820693977,88.69244754521586,0.7465512289994831,5.057290492162935,0.8120932071939188,2.068653391213344,9.199730336352786,1.6550080803377314,0.0713109070358265,0.05127580640946423,0.21825515496858472,1640203.4199125497,0.3853977498726404,0.36100145200683637,0.21780015497472338,-967.1707681126594
-1.260913976233804,-2.736771808965528,0.9329213101082471,-2.0815956206174633,-2.4225892944236587,-1.3451270703839786,4.480403902771098,-0.31645378946634956,2.002410647335501,-0.25622738503908404,0.8414027013499098,2.109575415192304,0.46051604254860434,-2.671968966558773,-2.9701374050892917,-1.4994356912013413,14.577060817461922,0.28339489190039846,0.06477912912124646,2.541924090254222,0.12473102992818287,0.08869167103911983,0.20666817805280813,88.27031810261086,0.7287286857231815,7.4068899943072,0.7739659605020023,2.319618427740512,8.244739950046332,1.5848916455265434,0.06911600414505864,0.05129626148026714,0.22325610999500867,2141593.6743089734,0.38565819985206223,0.3514826895810408,0.22721496811624603,-975.5069615486939
-1.2262397152842088,-2.760881844842765,0.9820752829230754,-2.0869032508000824,-2.424205694759072,-1.3435234263972606,4.464386039973366,-0.3074503033325347,1.16175319889036,-0.24327711243265254,0.8665194103002052,2.058049523628568,0.5552737284016924,-2.624409374391988,-2.9864364348226915,-1.5200797295649273,14.272657244871658,0.29339375005655477,0.06323597944232316,2.66999148407773,0.1240707575398956,0.08854842559448489,0.20693122949845613,86.86767988109587,0.7353194095639628,3.1955307689215275,0.7840542124943485,2.378617437554822,7.8306813463332325,1.7424178687610483,0.07248255444717396,0.050466958961574764,0.2186944498437594,1579560.5681112923,0.4261132123129707,0.3604854185518422,0.21996284729029678,-997.5894728001872
-1.282935092318168,-2.745177708888281,0.8805874725820301,-2.036026349471325,-2.4301161254713888,-1.3265815637539737,4.721508251760591,-0.28181407246868234,1.814880091175809,-0.27668028509439435,0.8938397135734958,2.118079453376579,0.4808590024056483,-2.620233009735553,-2.964105171552573,-1.5358496152343986,14.561606731070556,0.27722243175089595,0.0642368844648033,2.412316460003952,0.13054642746532136,0.08802660985726023,0.2097253768388433,112.33755827802517,0.7544139378152612,6.1403398523680535,0.7582968971798888,2.4444978257084986,8.315152504582507,1.6174632104014814,0.07278590102782963,0.05160662766861263,0.21527271447308763,2108751.72543951,0.3959234620123533,0.3579910257040036,0.21545149516712309,-973.3271313874006
-1.2517995671403157,-2.7582888378098662,0.9119038506831861,-2.039289392790717,-2.439829934389056,-1.310456610186161,4.584897420535171,-0.29981012630746806,1.8384788318263443,-0.25396444264089835,0.9025079524047916,2.0872017704529267,0.46075022700954205,-2.5925164292820124,-2.9939835342091987,-1.5183173487004067,13.914900756761378,0.2859896758786293,0.0634001635550353,2.489056817792549,0.130121143055386,0.08717567578595371,0.21241044674674925,97.99313454322406,0.7409588959276152,6.286967448672886,0.775719384088803,2.4657794204018955,8.06232333910445,1.5852628459851887,0.0748314947896656,0.050087513464056516,0.2190802125879324,1104497.1889616894,0.3761517493236424,0.3615662428226993,0.21691230875592588,-963.332427392915
-1.2680819071885696,-2.741846946788827,0.8652054566219193,-2.0515842476672055,-2.42089133423052,-1.3117325298267053,4.694102763014326,-0.2915668507933409,1.4138676563701777,-0.2168842910459135,0.9032905403855407,2.119450572094776,0.48149509874709584,-2.6462375804063645,-2.960449365250794,-1.52204093137823,14.93187529441209,0.28137079982479607,0.06445119896213491,2.3754940968353893,0.12853111708387668,0.08884239389049611,0.2121970736050536,109.30069600623543,0.7470920682360851,4.111827826834218,0.8050231122984979,2.467709865012331,8.326561385503933,1.6184924001292516,0.07091753325876389,0.05179563678310544,0.21826596620095537,3053732.8772381283,0.4130028761582612,0.3653427843165523,0.21841077702460793,-995.5542391785746
-1.2360561587456138,-2.7186277706663122,0.9507413784935977,-2.080315260899841,-2.435882094090953,-1.313704224138734,4.796701690487256,-0.30524410751129827,1.5946302442045488,-0.28608860369400435,0.8095562691093543,2.1243065602849702,0.45646086159137916,-2.6341665098440292,-2.944660296546784,-1.5284156998200715,16.486353325884945,0.2905277568418719,0.06596521174667615,2.587627359630999,0.1248908327951866,0.08752051166245237,0.2118676535401806,121.11029877320347,0.7369434589994279,4.926507130740268,0.7511960542527953,2.24691074173401,8.36709340110393,1.5784776368787934,0.07177877138230535,0.05261993195308112,0.21687899670929325,14452143.865105087,0.40091251395348476,0.3471939754249159,0.2188131390397618,-992.4218208590098
-1.2110924358846,-2.77381086626254,0.9667221499610437,-2.0284966107646167,-2.426845145831581,-1.2817652443749246,4.750914606098858,-0.30618475808412815,1.90736585376993,-0.2685214279641799,0.8466422554071874,1.9683644770214985,0.45490620560551315,-2.628083772485272,-2.9466261377148335,-1.522692480558752,14.416927611255572,0.2978716958930973,0.06242366265569379,2.629311828968514,0.13153311805252338,0.0883150145316294,0.2172498897526594,115.69004697686657,0.7362505786428188,6.73532358349075,0.7645090407619947,2.3318040897245997,7.158958267500377,1.5760255537388113,0.07221671338935264,0.05251659113368666,0.2181238015082151,1824702.6701419293,0.3839399813791914,0.3699726093071121,0.21914552169258622,-996.0731221180815
-1.256038009108315,-2.762608610246742,0.8956944850062325,-2.0460133099780937,-2.4397160673278577,-1.3043207062758044,4.5734320037906855,-0.2939037292165614,1.8374753137776387,-0.2828376277446297,0.8621696680812304,2.108219970022608,0.44275237160277114,-2.5926418921683543,-2.9896169926622176,-1.5210586392285945,15.052297061641463,0.2847800904236372,0.06312687996244792,2.449036017796515,0.12924915414107183,0.08718560278913204,0.21343874724601108,96.87601875420793,0.745348243248744,6.280661527948346,0.753642148500856,2.3682935343003955,8.233572227433287,1.5569867324716946,0.07482210680327425,0.05030670086977446,0.21848047248275745,3444526.686801396,0.38213519440797467,0.3616498535427122,0.21648743235051154,-975.7543325249441
-1.2571814188453614,-2.753529816369265,0.9149482763381113,-2.062506441191095,-2.4279674992367126,-1.3123712227794317,4.805996290489849,-0.29937275607996683,1.9151590876702165,-0.23574827793606903,0.7941371474386115,2.1208324318340925,0.5081009736647548,-2.6147387641367756,-2.9583593046676993,-1.5083690581286808,14.32318456437788,0.2844546561831252,0.06370260538549367,2.4966461128857467,0.12713491402912208,0.08821594947774504,0.21209032326533428,122.24121813642655,0.7412830401688492,6.788018601169917,0.7899795041780279,2.212531084822657,8.338075479048445,1.662131763981623,0.07318690524327759,0.05190400601159897,0.22127056325912722,1661422.239633919,0.3866978423748397,0.3533526237184718,0.2182262833247382,-968.9010806278683
