kfwd_log____0,k27rev_log____0,k33rev_log____0,endo_log____0,endo_log____1,sortF_logodds____0,kRec_kDeg_log____0,kRec_kDeg_log____1,scales_log____0,scales_log____1,kfwd__0,k27rev__0,k33rev__0,endo__0,endo__1,sortF__0,kRec_kDeg__0,kRec_kDeg__1,scales__0,scales__1,Y_int,Y_cross,logp
-9.731867354257163,-8.050230557909615,-0.9915808769637795,-2.4763830204030977,-2.1987982525716445,-0.9264765587908544,-2.256308804443472,-2.1507759491718916,5.220231382925816,4.995494933450628,5.93613418389424e-05,0.00031902835948959294,0.3709897380633785,0.08404667157869236,0.11093639581579792,0.2836400907585329,0.10473637455963668,0.11639380704605351,184.97697963416744,147.74605175379747,113500069.42322885,7425.723771647669,-530.5413754616828
-9.873864154874015,-8.71866645202636,-0.8564950197316411,-2.543299619421608,-2.1105786012911554,-0.9946370002327709,-2.2207653533558065,-2.3377623304273354,5.3368177112677335,5.0857053578793945,5.150332677160523e-05,0.00016350508747984866,0.42464785935513993,0.0786065995428993,0.12116783827954289,0.2699971568244485,0.10852601628068251,0.09654342899974559,207.85021732164836,161.69395112575808,114097985.69385518,7247.380167052981,-529.4557952267234
-9.79696580494851,-10.499109088115775,-0.89998338971557,-2.2421841928570405,-2.4910002847320354,-1.068510867661673,-2.182027223194283,-2.2715725899838324,5.263066147396868,5.060573704890836,5.562010591225801e-05,2.756099283113844e-05,0.4065764130343749,0.1062262322303424,0.08282707446624107,0.2556863791011238,0.11281260235038894,0.10314984006409367,193.07257363043416,157.68095271275,113057797.64159793,7284.102807714714,-527.2889805664934
-9.734313330040075,-9.725880590358589,-0.26146597108616143,-2.268201990366801,-2.0893334804007035,-0.8620466321390481,-2.3113022401125733,-2.4122473639814612,5.281064080522666,4.786421836862247,5.9216322863116244e-05,5.9717790098389055e-05,0.7699220745905125,0.10349810347405204,0.1237696031976676,0.29691192297869345,0.09913207370478788,0.0896136735570051,196.57893992244087,119.87167994705689,117599864.31376058,7363.740916470566,-533.0646378623187
-9.808021742433555,-10.782368431707132,-0.9854616039588532,-2.5037281669097866,-2.5132339863870827,-1.354619794078637,-2.078098458692916,-2.2211509636145834,5.2084571760341385,5.213194343795157,5.500856033250994e-05,2.0762368185902765e-05,0.37326688569087674,0.08177954179905378,0.08100584338249406,0.2051161182420031,0.12516799816585028,0.10848417560307622,182.8117940906311,183.67985868840975,113060242.83485398,7328.063799672442,-534.3175511256993
-9.770768566881124,-10.756753531301078,-0.9589997373714428,-2.247714710411644,-2.2960968053911968,-0.7811360017030824,-2.2657933678715385,-2.254005300145261,5.298996942890831,5.144437413390228,5.7096452739638656e-05,2.1301064045664925e-05,0.38327607103058986,0.10564036774843466,0.1006509382138651,0.3140751033447049,0.10374769179565486,0.10497791333461398,200.1359614614227,171.47498799758083,113853176.87468174,7417.136788432763,-527.5938375956041
-9.856678067310163,-11.992935610323142,-0.6817348814194312,-2.318879630900764,-2.2865459120595752,-1.1975416870642217,-2.1916141012906265,-2.4765940715427113,5.208202329987149,5.257777730779007,5.239611726859907e-05,6.187771140620987e-06,0.5057388339294013,0.09838374999380922,0.10161684990574942,0.23191282535870547,0.11173624936017312,0.08402893530457121,182.76521116355352,192.0542205346963,114584945.4472337,7237.315002803074,-528.0727295037651
-9.799528635119872,-9.896647748578248,-0.6085583615729798,-2.331701820978494,-2.2684764236444086,-0.9482535357335777,-2.168644293899221,-2.309008480927158,5.401409700983466,4.9053614480670085,5.547774352991693e-05,5.0343162441964376e-05,0.5441347494669975,0.09713030795983701,0.1034697040473416,0.2792361856458501,0.11433251317583648,0.09935971979225947,221.71875314597835,135.01170090690746,115767670.56478581,7294.210284790999,-528.0042213005947
-9.806668024130586,-9.832022382922078,-1.0843288328708154,-2.4344568893734717,-2.5186463860339914,-0.8260357078629375,-2.1669530927477303,-2.3626578049666698,5.319882266743154,5.1516883095408135,5.508307685326141e-05,5.3704036970154876e-05,0.3381286505898452,0.08764533523699516,0.08056859174209133,0.3044839507954657,0.11452603605070114,0.09416960585167732,204.3598206293332,172.72285393387185,113380056.5467731,7281.09482119494,-528.2850001579372
-9.8275366066726,-9.42622870082796,-1.1702437322234633,-2.377848012680737,-2.0973186487065165,-1.241157438635229,-2.1471196938458017,-2.2918366385419886,5.188808970375084,5.163461916749961,5.394548239390298e-05,8.058252842839301e-05,0.3102913040587876,0.09274995963649388,0.12278521755809785,0.22423458104384655,0.11682015146005197,0.10108064266061226,179.25492781072694,174.76844332559517,112847038.87005179,7224.283332344542,-527.5821502220226
-9.76511500421674,-7.904983516408565,-0.9682921461417783,-2.37371374176709,-2.4110362775522316,-0.5596814173032325,-2.1382898314741214,-2.268412678900278,5.150962293761905,5.113219823843934,5.742016531555401e-05,0.00036890053009237166,0.37973100969550355,0.0931342068405785,0.08972226920700901,0.36362117681113687,0.1178562247805236,0.10347629990737485,172.5974999265376,166.20464392931257,112761772.2423305,7357.173132351069,-527.0598764559346
-9.747106377047185,-16.866746625809633,-0.9717734598482027,-2.4471041134619163,-2.206396289640492,-0.47942814948771745,-2.360869594873932,-2.49654969261541,5.0476177788416665,5.121183233725494,5.8463590795613426e-05,4.730042171159947e-08,0.3784113453423072,0.08654384512023024,0.11009669106171681,0.3823871684912796,0.09433815154393127,0.0823687062586359,155.6512268309827,167.53348365839904,113224390.13565175,7419.705501866918,-531.2129360078319
-9.826736771688436,-17.88544533244627,-0.9696809101208813,-2.3248397661929605,-2.3668856414837283,-1.309697937652791,-2.1089392903775113,-2.1817314003128736,5.2574346927337965,5.176687422795547,5.398864713799428e-05,1.707850242532389e-08,0.37920401896506095,0.09779911352021164,0.09377231259052739,0.21253739447316966,0.12136663293782458,0.11284597983614414,191.9883499290175,177.09519676013412,112748956.93978007,7207.145004354091,-527.8137135828531
-9.75988191242392,-11.032084317526055,-0.9613880578815621,-2.1958382318682905,-2.3500037537207588,-0.8972810543536781,-2.0759035203422624,-2.329574163633359,5.035033156533502,5.182950455522319,5.772143791746435e-05,1.617434330915995e-05,0.38236177717709086,0.11126525632100479,0.09536880422701756,0.2896095618536994,0.12544303594035655,0.09733718797985585,153.70468884202043,178.20783036656957,113778338.91646829,7256.660838592922,-527.5079649045156
-9.814393770388845,-11.549505481015201,-0.8969600415931761,-2.3772476598673427,-2.446414316856309,-0.7600448590821658,-2.1741893478432543,-2.354707988822526,5.2369086929573845,5.083675573639647,5.4659158629222814e-05,9.640809488653835e-06,0.40780749512645875,0.09280565905368182,0.08660356336518378,0.3186365268979501,0.11370028770484202,0.09492122054540446,188.087765743823,161.3660801583314,112935876.53880414,7311.63362541038,-526.4501308762292
-9.853021757136629,-11.551225417711379,-1.2444991945237776,-2.301667522477217,-2.203744903866157,-1.3230316512153204,-2.228818025003346,-2.3053156469593774,5.028819788015682,5.11839757913381,5.258804438393772e-05,9.624242158097427e-06,0.2880851466290909,0.10009179916134406,0.11038898718585885,0.21031434791257228,0.10765560119334455,0.09972731706063279,152.75262578956614,167.0674426563819,113051699.32676117,7316.908774252163,-527.4910721391958
-9.911246158636777,-6.1307089131877595,-1.4006525971236767,-2.5400726173536197,-2.21735942375978,-0.9519817763686589,-2.2977976251661474,-2.2133215622949334,4.9721403182425705,5.354274851613826,4.961357070974715e-05,0.0021750385005676162,0.24643608797153796,0.07886067292936991,0.10889627843695893,0.2784864454398295,0.10047989460619151,0.10933687545955799,144.33548087172528,211.5105441992933,113475632.02824755,7463.314158074424,-531.2308731291289
-9.813727474732934,-7.240947106518334,-0.5468103742032482,-2.197782833557565,-2.391036311268856,-0.8875775722269763,-2.0622334436065506,-2.3739755733180856,5.414321591395286,5.114361888003906,5.469558992483242e-05,0.0007166327110822759,0.5787930023627798,0.11104909995274068,0.09153477618898818,0.2916099843343455,0.12716962629152964,0.0931098245589153,224.60012332585964,166.39456872887496,112917766.8829831,7275.641396274064,-527.4538533616151
-9.627675459009788,-7.8369638944769,-0.5896033027076072,-2.2772741587754672,-2.26780449543119,-0.9036253982149814,-2.3291608351584077,-2.4939153597863983,5.207909099555629,4.961691825001521,6.588001275733688e-05,0.0003948660776494823,0.5545472284901225,0.10256339756491414,0.10353925162357706,0.28830604708065133,0.09737742852702871,0.08258597890419703,182.71162669849917,142.8352438321853,112895181.04865663,7483.145643477163,-529.8406920395801
-9.84472582379689,-10.916630606600881,-0.4926167660647012,-2.2991471098179352,-2.3231237511735725,-0.9585287628919276,-2.154451247648212,-2.202747495244058,5.430628857666723,5.173467023316428,5.302612592977849e-05,1.8153800838259592e-05,0.6110253898662269,0.10034438998187663,0.09796708234519014,0.27717285772994577,0.11596681021541409,0.11049914504052749,228.29276394777827,176.5257968204704,113495721.54579902,7337.909164379853,-527.2332795727818
-9.7315018591509,-9.16914610345251,-1.043626911360407,-2.278364927604649,-2.39159888745391,-0.9293479870470277,-2.2517783243673692,-2.3945527674881784,4.80420802497951,5.0556711182593155,5.938304208431097e-05,0.00010420545242770665,0.35217505510671404,0.10245158559942465,0.09148329538609465,0.28305701252005505,0.10521195711300971,0.09121346342820055,122.02281372283421,156.9098000478846,113429145.38502248,7313.475858669747,-525.9585342910004
-9.727200777283102,-9.854113500409632,-1.4716305887650227,-2.2198788319483325,-2.0267021185914507,-0.9711211884154493,-2.2272340985187777,-2.2814049947643595,4.738366165818181,4.923717899553774,5.963900347072125e-05,5.253066306877301e-05,0.22955087677292274,0.10862226957638285,0.13176936511173315,0.2746570819916233,0.10782625486704522,0.10214059884839981,114.24738782287422,137.51292319374997,113942810.54967293,7401.477331173067,-531.9023418506079
-9.818922489089342,-10.021067540927147,-1.6365362286258138,-2.438455467263209,-2.3670571066274038,-0.9970850666198576,-2.1202064478891494,-2.4468466836685705,4.635177358625063,5.249883610696412,5.441218234056268e-05,4.445346968359359e-05,0.19465310981160902,0.08729557826862913,0.09375623528586433,0.2695149179126595,0.12000685079286123,0.08656612695227554,103.04619250563111,190.54408987405682,114368254.34418008,7280.084236464012,-529.2509387788922
-9.847907871337256,-10.625591253325936,-2.093681016645165,-2.544732643768363,-2.2219159556023746,-1.1929497885952827,-2.0337693831029053,-2.182850350923029,4.611836881540793,5.3086775594913425,5.28576624477399e-05,2.4286467558735683e-05,0.12323267835760879,0.07849403504503487,0.10840121781300574,0.23273178358855298,0.13084139910695236,0.11271978137624199,100.66889674332712,202.08280911120627,113486543.77849177,7354.3903568636715,-534.561106676033
-9.619523198227368,-11.00414665727596,-0.3066070333488452,-2.0735036920271117,-2.341340535507136,-0.7635337412402611,-2.3069167362133154,-2.4134896088572733,5.334035676476124,4.903161286001826,6.641927893433329e-05,1.6632587953797498e-05,0.7359397438683616,0.12574443920333422,0.09619859412455421,0.3178795448978891,0.09956777248160098,0.08950242054627434,207.2727743912143,134.71497982114983,113030762.44875109,7367.80403455237,-529.0259722857188
-9.945835463458796,-9.242970638488591,-0.8955218093682042,-2.429842422918057,-2.283416460674087,-1.1577682493037607,-2.171958022091874,-2.5302759483920094,5.392566854035992,5.286870875201648,4.792681186637205e-05,9.678963571358393e-05,0.408394438987147,0.08805070626261273,0.10193535300752507,0.23907304237197338,0.11395427334170423,0.07963704153998036,219.76677140415492,197.7237540983974,113000010.9301864,7286.9527308335855,-528.9709307663213
-9.86169379133216,-14.893399046641033,-1.5136953957212116,-2.494367780625652,-2.332241018360278,-0.9856325631883934,-2.1838924061133578,-2.086488365729607,5.169019975288244,5.244575022676092,5.2133970781350994e-05,3.4031334301571586e-07,0.2200951346835197,0.08254862373707579,0.09707794966908836,0.27177559079179053,0.1126023823217766,0.12412224332448463,175.74252104714142,189.5352499282185,113359506.79703869,7305.857206278503,-530.2208310194831
-9.8715668999376,-14.803617990191828,-1.2867001636273403,-2.506362770852032,-2.266871629230478,-0.744622558150338,-2.1526094507311755,-2.298187142273206,4.918548388276698,5.230854993688982,5.162177904871914e-05,3.7228059097154273e-07,0.27618063198275195,0.08156436866828642,0.10363588495784154,0.3219941457197172,0.11618059434198653,0.10044076358992184,136.8038828615759,186.95257848188385,113483643.51545091,7288.042406824699,-527.7646450784458
-9.759841370218194,-12.208098344556769,-0.4188055389303943,-2.2200157789972,-2.1954864546103083,-0.6117486804901157,-2.2064681495796146,-2.1592401693412118,5.619814486494631,5.087180652134443,5.772377811931334e-05,4.989881756584925e-06,0.6578321055654964,0.10860739509565442,0.11130440379297354,0.35166040352921063,0.11008877980445414,0.11541278190024351,275.8382067753134,161.93267333238194,112908423.04260673,7456.508726462698,-529.6607572528062
-9.67771070811401,-7.5152592211138005,-1.2879800597455278,-2.080923682144895,-2.418540986634146,-1.1214525996717228,-2.235265987302436,-2.484620191038285,4.463548360427072,4.964301955046357,6.266479770434504e-05,0.0005447087983164792,0.27582737557793274,0.12481486967033432,0.08905144997843181,0.2457419406471508,0.10696367508958363,0.0833572083152451,86.79494307174747,143.20854936963548,113425158.40897411,7267.131435686386,-529.8504037325764
-9.678594130015663,-7.601035301985602,-1.393360872485072,-2.149386388992613,-2.4059021909573346,-1.0509533274087384,-2.2114134753373946,-2.4470307208842805,4.3917204051235785,4.889365797063307,6.260946269526861e-05,0.0004999335831898234,0.24823959942957008,0.11655565566859734,0.0901840956205742,0.25904207781297994,0.1095456988888744,0.08655019702919076,80.77927257843105,132.86928123637628,113877570.07152185,7327.318318675228,-529.3276657813342
-9.697180706959895,-7.567802214372304,-0.9469607823259292,-2.0531498316647725,-2.286966723107503,-0.9653623132715256,-2.326577960996145,-2.415349441707026,4.806942909379803,4.9143705678222425,6.1456514966615e-05,0.0005168270764419414,0.3879182015523953,0.12833004825991656,0.10157409740864592,0.27580585599043556,0.09762926726503716,0.08933611570195334,122.35698876933438,136.23353304066413,112856148.6422954,7250.243694345792,-526.9966200639846
-9.895066078272471,-10.965991154548476,-0.6255485864105012,-2.3369899950554798,-2.322766739139989,-1.0220980262149522,-2.0395049787119315,-2.129390475703329,5.503218351416473,5.346404928515181,5.042285173157618e-05,1.7279475387852915e-05,0.534967871901187,0.09661802170646737,0.0980020640165497,0.264618931976249,0.13009309379251263,0.11890975015005699,245.48070548489997,209.85250535861707,113610250.30717717,7267.349950773566,-529.5361097188287
-9.742895692685513,-25.07197053097772,-0.6148479305568353,-2.252278826126171,-2.2223322350782566,-0.7254527768567516,-2.404447614460986,-2.509711813629747,4.982028096936497,4.850077519412048,5.871028152702353e-05,1.2923541684167052e-11,0.5407231165207268,0.10515931151913281,0.10835610200191419,0.3261933763203168,0.0903153707381127,0.08129166301481947,145.76971718469272,127.75029258976701,114986421.27626255,7375.202865239913,-532.9029826758394
-9.741876821441068,-24.419889782497954,-0.3474555962334805,-2.112366626988824,-2.248262749299184,-1.0449655910172897,-2.2490780720084422,-2.3242523240489703,5.060532720152904,4.914183036842669,5.8770130228507795e-05,2.480713549676108e-11,0.7064833837563111,0.12095138064454358,0.1055824885802806,0.26019301675057455,0.10549643986314444,0.09785658171910665,157.67449033265652,136.20798742813398,115646984.4377448,7276.231301687033,-531.2571621772751
-9.856440525820782,-27.533671826292395,-0.8589707398863304,-2.3750189395479886,-2.286830537587421,-0.9356148667445134,-1.911748830057265,-2.3496720158582383,5.377337739385165,5.260753370824879,5.240856499870051e-05,1.1022453092531046e-12,0.4235978503915742,0.09301272757496379,0.10158793127189292,0.2817869695007234,0.14782164547755955,0.0954004469185322,216.4452739734591,192.62655587396688,113072964.23356856,7176.67703213844,-532.6968594680768
-9.897289716303337,-28.158432356077927,-1.116803292986439,-2.3849347242094896,-2.4406858514554624,-0.8968402852726753,-1.9809544480723809,-2.290716255108809,5.040059668287535,5.204659530876936,5.0310854128054685e-05,5.901307006151507e-13,0.3273244844248677,0.09209499095641707,0.0871010925603541,0.28970025226978025,0.13793752026202724,0.10119395520295892,154.47923226214854,182.1188563647245,113638159.80496755,7205.687820745313,-532.2581536994691
-9.826807373379479,-28.386312057990256,-1.094324282035117,-2.4746065453359805,-2.171733859194227,-1.323109136639482,-2.29960798980943,-2.338339682299152,5.0184359045098486,5.188083619528425,5.398483558276193e-05,4.698738887638953e-13,0.3347657377627103,0.08419611109371145,0.11397982052507413,0.21030147924994116,0.10029815391573255,0.09648770555786564,151.1746671660141,179.1249522417148,113163109.85009554,7256.487811725653,-531.0589227560815
-9.785414061880735,-28.63271968350697,-0.12075867464900943,-2.2632091412722177,-2.2641590933235647,-0.8586161161152523,-2.321654107420648,-2.4481216746503307,5.596325621637689,4.984977265935673,5.6266340466664545e-05,3.6725510346989755e-13,0.8862478078516292,0.10401614606434238,0.10391738263070563,0.29762855972624863,0.09811116490483472,0.0864558262522265,269.43458177335833,146.2002512624592,113623883.41885838,7381.780116286783,-530.7864197822817
-9.941032538291838,-6.6925595646924645,-1.1422981812541555,-2.4820702575352525,-2.2950610689685447,-0.993337024552559,-2.1631844475711888,-2.347851330154385,5.2824415643624665,5.32099413772903,4.815755443333239e-05,0.0012401045794039544,0.31908486367301425,0.0835700348849282,0.1007552400618346,0.27025345692797104,0.11495845835537198,0.0955742993656853,196.84991082160013,204.58716875203876,112956906.24547943,7351.735079763721,-527.7130115990328
-9.960546125787014,-7.003015712389834,-1.029749317709928,-2.545064285046977,-2.192365998369217,-1.3867976354474567,-2.099939680895881,-2.3905861359742766,5.1090579768256585,5.377872349916761,4.722693715207253e-05,0.0009091361342127279,0.3570964671099781,0.07846800749903181,0.11165226677779232,0.19991948826513556,0.1224638149378046,0.09157599216033331,165.51436304563148,216.56101883289318,114646784.51664028,7128.889092350342,-530.6079967298275
-9.876800899318754,-11.003083448702629,-0.44800789684816966,-2.330279041667503,-2.3038969923581742,-1.343986176880715,-2.136779340247028,-2.1813391578028978,5.815636607006631,5.254636023981937,5.1352296539966294e-05,1.6650281268081652e-05,0.6388996387185526,0.09726860130960192,0.09986889607996517,0.20685529749373466,0.11803438009125686,0.11289025150856409,335.5049153105932,191.45178931128686,112966797.29564919,7242.76194847098,-527.458333557795
-9.965318431402421,-11.222306062117624,-0.3543458318581785,-2.5322482644916136,-2.320569961385413,-1.3404160542530912,-2.207562726295017,-2.4387059546138956,6.03243518535595,5.2664197094847705,4.700209271462289e-05,1.337255531443607e-05,0.7016322785983953,0.07948012691431433,0.09821758941470977,0.2074416469160406,0.10996834511398147,0.08727371456890638,416.7286061565579,193.72114139186655,112957257.10902934,7236.037900946175,-529.0789144154746
-9.682946829993988,-8.95460520656156,-0.38296357671536085,-2.235866906584844,-2.2950902720517288,-0.7099131980487007,-2.282848855281029,-2.265778093851611,5.221249230684666,4.87435812131386,6.233753472810909e-05,0.00012914106724376531,0.6818377336035628,0.10689941786334181,0.10075229774114046,0.3296180205329876,0.1019932284872988,0.10374927645206879,185.165353890221,130.8901106688811,114732405.75446904,7417.704706054438,-528.4420893580578
-9.713816144290712,-8.690450397086757,-0.48462971648841774,-2.112503511220656,-2.37729537839482,-1.019047637458068,-2.1795851611123367,-2.4906481932141675,5.33076071275371,5.066997051890151,6.044261567429766e-05,0.00016818425946012804,0.6159252214986687,0.12093482544081409,0.09280123060995045,0.2652129507198643,0.11308843439135778,0.08285624231118452,206.5950739024133,158.69705207296073,113655107.65048298,7253.212491116434,-528.9682952993143
-9.783931490554476,-9.104015180701493,-0.8153419830662104,-2.605223551208124,-2.3455275695109448,-0.5873946092312224,-2.292680826331425,-2.355604385760898,5.625637103325813,5.048335894128315,5.6349821197451794e-05,0.00011121834900733813,0.4424879780878741,0.07388661790847359,0.09579664940515607,0.3572328749650015,0.10099534762390952,0.09483617157843276,277.44899190221173,155.76304249982098,114262966.8201639,7403.2197022905575,-532.1123839581414
-9.7984490590691,-9.444205406783666,-0.8199635948187505,-2.5191139386806456,-2.3241817668103,-0.3667789607941128,-2.3108116532945826,-2.4080966477733567,5.267716596898709,5.006570379844141,5.553766831404349e-05,7.914686294033069e-05,0.44044768879207336,0.08053093048878053,0.09786348645288508,0.4093195668787908,0.0991807185246656,0.08998640750559142,193.9725388838373,149.39150044931048,113596627.6850565,7420.838485873297,-530.521244475352
-9.672497941527391,-9.288768632427507,-0.5181290947362851,-2.2770802426782217,-2.327330752361611,-0.7237377452723542,-2.3696147652897377,-2.286591073244385,5.373582733655466,5.079995930250263,6.299230754252944e-05,9.245683856711433e-05,0.5956338807380976,0.10258328818718376,0.09755580045168405,0.32657043757246285,0.09351674523599227,0.10161226087203494,215.63404476787863,160.77340161976687,113407249.44540706,7431.204083136382,-527.4092369821146
-9.662704159813313,-9.345132399170632,-0.3638061879510681,-2.31987403801744,-2.140659415376694,-0.6101405127065507,-2.276622492632194,-2.301837240417393,5.430749795214071,4.964056501861602,6.361227139209899e-05,8.738976397340332e-05,0.6950258860811289,0.09828596511969533,0.11757728518337411,0.35202714573772254,0.1026302564411132,0.10007481322881141,228.3203747842872,143.17340268871737,112911016.16909327,7498.366328352872,-529.369975774629
-9.787655799710365,-9.737989399861407,-0.6451957520936952,-2.1696362940692095,-2.2949667845236448,-1.1528622314977528,-2.033978908573629,-2.2718772026019534,5.413158760597837,5.227745072822745,5.614034735722912e-05,5.899903914545588e-05,0.5245598483670773,0.1142191515400081,0.10076474016156337,0.23996667317094197,0.13081398737304284,0.10311842410634448,224.33910317589226,186.3720738866108,113687509.93336587,7212.502664370922,-528.7213798762982
