kfwd_log____0,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,Rexpr_2Ra_log____0,Rexpr_2Rb_log____0,Rexpr_15Ra_log____0,scales_log____0,kfwd__0,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,Rexpr_2Ra__0,Rexpr_2Rb__0,Rexpr_15Ra__0,scales__0,Y_15,logp
-8.8196105449365,0.6922684590156555,0.15540711234508348,-0.062042446096854775,1.189114973814835,-0.0812077113560724,-0.04638217413169897,-0.3857125746850215,-0.2674800504905058,-0.28518567698666575,6.128794849329921,0.00014780591278538903,1.9982433288368537,1.1681334258531433,0.939842993277712,3.2841733414003933,0.9220021612345851,0.9546770395945081,0.6799659370195154,0.7653055979418295,0.751874635541109,458.88280438885886,0.7680098620322692,-359.9795297796985
-8.867344710271036,0.29450684294913954,0.30163062138139807,-0.8244909985754796,1.3761065026174262,0.4455423084058422,-0.17457432441465634,-0.014800574281129674,-0.07933673914160946,-0.17406882549826508,5.721175056346307,0.00014091626485501245,1.3424641497522176,1.352061711772734,0.4384581114795195,3.9594554477550985,1.5613366922934282,0.8398144331933687,0.985308415850343,0.923728816418181,0.8402390657959357,305.2634140039902,0.7685942374648842,-361.7064805135108
-8.4760700877154,1.1059427415446057,0.0524540223871952,-0.4486469280190909,1.1827157942740005,0.39493647531008236,-0.43460673186206494,-0.5822657384814676,0.06316951950480493,-0.12340147841099416,7.080933845529185,0.00020839607385802139,3.0220721592529376,1.0538541072685308,0.6384914923573339,3.2632244259683176,1.4842898988704356,0.6475192657078908,0.5586312193447561,1.0652073973573255,0.8839087210461213,1189.0784157545472,0.7686058387870576,-362.41834375063394
-8.560440862281625,0.6620926198741766,-0.13015306806491483,-0.668627339485363,1.0371651665004116,0.3824055392660595,0.1951040956773919,-0.04475304683179026,-0.5143959468947346,0.6007765079275178,6.8611547476924875,0.00019153483454024308,1.9388453585337946,0.8779610328384293,0.5124114622467791,2.8212080126383956,1.4658064066688008,1.21543750169484,0.9562335975936067,0.5978616257378213,1.8235342395626388,954.4686017871534,0.7726069107644163,-363.18640359476336
-9.085512068636973,-0.2593512780611564,0.1882165857448463,0.5523913227833884,1.2631331288398218,-0.3256132363898902,0.2875702780322069,-0.8798910228541101,0.3072167191749516,-0.9987962980320778,6.073340697208879,0.0001132953911962762,0.7715519461630809,1.2070949265933855,1.7374027449894125,3.536484408829194,0.7220844094047714,1.333184282438919,0.4148281160025345,1.3596355952495853,0.36832252499567547,434.12855382458827,0.7641706260026774,-363.5917507856263
-8.93279844772399,-0.20680075857139435,0.16959678641852752,0.46650729593253315,1.401034935499859,-0.5465469026511166,0.9336806158189734,-1.9003096046379209,0.45458137792025766,-0.7252114378217307,6.081119081552511,0.00013198814530267369,0.813181653322471,1.1848270166473167,1.5944156347887037,4.059399009743873,0.5789455179443513,2.5438549206847036,0.14952231925214896,1.5755137001428967,0.4842221752488245,437.51853978555914,0.7682469776621781,-372.00028719402627
-9.094447565779374,-0.11872996037988928,0.2832992563310751,0.22103187726123402,1.337770663152841,-0.5113740895803567,0.4672809660581591,-1.3085944582033997,0.6319282678566452,-0.6818386770535513,6.148385783724093,0.00011228755003864204,0.8880475764162054,1.3275023658687828,1.247363192452651,3.8105390541243978,0.5996710107393088,1.5956496638373212,0.27019956639761095,1.881234608318093,0.5056863431706374,467.9613858865063,0.764511151548127,-365.8341583277342
-8.716737805137099,0.37326297846006173,0.013330804219159047,-0.23985735525460847,1.091118562698775,0.6913710992687031,-0.4816580200264275,0.3023361252982624,0.45105671175451034,-0.14153174175843147,7.3170437708216625,0.00016382073534699127,1.4524662569521312,1.0134200555460744,0.786740077400858,2.9776028459703756,1.996450990015569,0.6177582866078166,1.3530159331701195,1.569970315339675,0.8680276224244984,1505.7460532805828,0.7710371295461605,-363.7738643951266
-8.56686490204725,0.3417647675041727,0.06694482138696095,0.05797978399886777,1.0733133742425824,-0.3123703373536687,0.5549562055508048,-1.665508614657037,-0.7749680587808816,-0.3825161058080215,6.402949257757398,0.00019030835085454248,1.4074291854914722,1.0692364775609866,1.0596935727272787,2.9250552641814473,0.7317104983155621,1.7418646990985736,0.18909445730696842,0.46071849667440046,0.6821429044253169,603.6226540544424,0.7656229296405618,-363.2464240019689
-8.98287090267471,1.2386339542269487,0.4780112900938524,-0.7315267815132247,1.4280090406523616,0.41577001200683494,-0.1337844835228353,-0.23141480620110366,-0.5920265546468013,-0.11630409587559351,4.846129568458741,0.0001255419110346636,3.4508961613555993,1.612863692663292,0.4811737817471472,4.170387848225288,1.515537273409642,0.8747785734856761,0.7934102862602966,0.5532050477211751,0.8902044746236136,127.24693496974064,0.7652951189604448,-364.0690038130658
