kfwd_log____0,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,endo_log____0,endo_log____1,kRec_kDeg_log____0,kRec_kDeg_log____1,IL2Raexpr_log____0,IL2Raexpr_log____1,IL2Raexpr_log____2,IL2Raexpr_log____3,sortF_logodds____0,kfwd__0,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,endo__0,endo__1,kRec_kDeg__0,kRec_kDeg__1,IL2Raexpr__0,IL2Raexpr__1,IL2Raexpr__2,IL2Raexpr__3,sortF__0,Y_15,Y_int,logp
-5.8258662281589375,1.817293432802796,-2.2550011290760787,0.25077741896168776,-1.5092808437386114,-2.58195783742677,-3.896551061341046,-2.6193015503440287,0.5443453033157967,-1.6915613490004353,-4.0310688156666314,1.4129366369341418,-0.3828574026381829,0.6321155092661221,-1.2417969516072507,-1.4871156588144698,0.0029502474577691317,6.155176485869257,0.10487342532614422,1.2850240305143306,0.2210689038926714,0.07562579597276871,0.0203118450858155,0.07285372972384642,1.723479656513801,0.18423164941346748,0.017755342620128414,4.10800141671729,0.6819101309390054,1.8815868863171967,0.2888646754396785,0.18435504598783237,0.9911840421455376,0.5101677287217746,-1412.735845125349
-5.825135246443549,1.8159927298832659,-2.2560708786339707,0.27282135857261824,-1.512623529734296,-2.564247983761772,-3.889528274516683,-2.6178444418928155,0.5443032462504658,-1.6917213282319392,-4.031725712218292,1.4171296744093034,-0.3813449367008344,0.6314438461576622,-1.241929776879829,-1.4867943206618248,0.0029524048231178825,6.147175634337342,0.10476129701106766,1.3136655487734095,0.22033117365074414,0.07697704767075478,0.020454992903836334,0.07295996288695344,1.7234071735415117,0.18420217853320286,0.017743683026780303,4.125262583675712,0.6829422771306047,1.880323518146687,0.2888263094584673,0.1844033699487073,0.9872649717481022,0.5101188265014538,-1412.4800763673045
-5.825022394372207,1.815407706725215,-2.257842006994848,0.18993143835642834,-1.5137809667229427,-2.5414893188711436,-3.8736506181689294,-2.6169973931111223,0.5457130073367734,-1.6921368289104388,-4.030878598159161,1.4160699932907843,-0.380668192227534,0.6307796402774118,-1.2424395960755286,-1.4862002883422276,0.0029527380269186274,6.143580445971412,0.10457591552247529,1.209166692359442,0.22007630172815762,0.07874902999538759,0.020782362303718445,0.07302178971610268,1.7258384792880792,0.18412565830124625,0.017758720318384387,4.120893436167269,0.6834046109655247,1.8790750108879926,0.2886790977905379,0.18449272842700953,0.982937419918279,0.5107423555947199,-1412.1935730091895
-5.825554909161142,1.814545169068001,-2.2608227373587124,0.1489535774559502,-1.507324500373084,-2.563404095232625,-3.8422071120289014,-2.6164300834154686,0.5462414828790202,-1.6926889920735149,-4.03020549830193,1.4151384961656108,-0.379093349458075,0.6309139027797201,-1.2436857926193912,-1.486456967008199,0.002951166068834051,6.13828366115321,0.1042646670201265,1.1606191090667528,0.2215018138983627,0.07704203513552302,0.021446214871880587,0.07306322743830204,1.7267507837583183,0.18402401895868795,0.017770677734311315,4.117056623045959,0.6844817136868222,1.8793273171382348,0.28831957096365946,0.18445411292429484,0.9762465019981603,0.5119002028140003,-1412.1130773836587
-5.82521426716472,1.797948734301416,-2.2609545556368658,0.24778405058220157,-1.503053048990382,-2.622352094822125,-3.731058152167802,-2.6163763424407764,0.5534827518010212,-1.6943455906891924,-4.0297590157952055,1.4096256738310404,-0.37849478003328463,0.6298361352392886,-1.2422199429920031,-1.485694572796608,0.0029521715311771413,6.0372507489061125,0.10425092393706234,1.2811832315454792,0.22244997169094902,0.07263182481840452,0.023967461192941637,0.07306715403286729,1.7393000319492902,0.18371941739455463,0.017778613802578315,4.09442246770354,0.6848915461568197,1.877302930263166,0.288742514009046,0.18456882808174715,0.9744945447412123,0.5111994074235683,-1411.7507536603314
-5.8257475721176615,1.802749123322316,-2.26269356143163,0.22452854723506716,-1.5062463253614091,-2.6074867137047497,-3.7886112287612526,-2.615458864578894,0.5539779131391571,-1.6935733191378612,-4.0301175532735565,1.4113543536739275,-0.3777718457939781,0.6293723413713794,-1.2422475186020598,-1.485566083412519,0.0029505975432227217,6.0663015729593965,0.10406978851964477,1.2517324443383093,0.2217407604090799,0.07371958956325594,0.02262700377309089,0.0731342222912397,1.7401614793406504,0.1838613534735793,0.017772240645793018,4.101506534569391,0.6853868567226594,1.8764324505530818,0.2887345518678538,0.18458816692587504,0.9731697414224895,0.5111194540505837,-1411.8312721560526
-5.826178635043416,1.806195311435516,-2.2626557182439835,0.25239377304590055,-1.5054607920527001,-2.5868945669572665,-3.7785064246992874,-2.6157078897396775,0.5534133997118756,-1.6923773849783255,-4.030168396825808,1.4096223615619734,-0.3775262217008574,0.6298740254935319,-1.2430743696919113,-1.4852956680600908,0.0029493259241066354,6.087243253090135,0.10407372692670054,1.2871027638863768,0.22191501359415977,0.07525337190733469,0.022856804302035006,0.0731160122972423,1.739179412041093,0.18408137108388126,0.017771337064917934,4.0944089058971125,0.6855552249245758,1.8773740630960976,0.2884959100631785,0.18462887206578504,0.9729817671584069,0.5114602239394842,-1412.0883392569717
-5.825662440331887,1.801829469267486,-2.2626288020605334,0.20816973516330517,-1.5071218696273245,-2.5816228422502396,-3.7915989206925276,-2.6153884458611456,0.5546604179012781,-1.6933748987972617,-4.029191041787928,1.407750779529234,-0.37803046522349915,0.6286409183841781,-1.2426252478089745,-1.4849261335857875,0.002950848743553093,6.060725238662249,0.10407652823192688,1.2314221674539096,0.22154670152375291,0.07565113449354503,0.02255950214373744,0.07313937249073006,1.741349553224083,0.18389783892556683,0.017788714461287877,4.086753050269823,0.6852096252835073,1.8750604865289935,0.2886255089902042,0.18468450865745664,0.9718931312378702,0.5116583804311117,-1411.7432065910634
-5.825743525422563,1.7988074699837726,-2.261839715114331,0.24038369487319858,-1.5060720329301027,-2.5672053097047143,-3.806404843402158,-2.615642345175313,0.5550156123415917,-1.6924111647716487,-4.028449336446309,1.4073275151778812,-0.3782435276261549,0.6286111241081445,-1.2425539673886075,-1.4853774617666262,0.0029506094834154954,6.042437378200626,0.10415868607233744,1.2717370156926766,0.22177941151353095,0.07674973773112453,0.02222794843470751,0.0731208048114763,1.7419681807640583,0.18407515295823548,0.017801913340058696,4.085023639415662,0.6850636484260638,1.8750046212915144,0.2886460830710696,0.18461655907280872,0.9736543380787501,0.5115319382191623,-1412.006977873446
-5.825736830202443,1.7966638484577888,-2.262928596328087,0.2242210980879642,-1.5059537999018404,-2.5864893215289473,-3.7909069054877693,-2.6154675315279707,0.5548602250254452,-1.6930209986014495,-4.028148305981299,1.4081638045707325,-0.37905536664417905,0.6288375261059653,-1.2428204896165824,-1.4853314656327752,0.0029506292384616087,6.029498552294786,0.10404533136193113,1.251347659419825,0.22180563471515416,0.07528387417230004,0.022575119065183002,0.0731335884434061,1.7416975220326483,0.18396293192430513,0.0178072730649893,4.088441330244958,0.6845077127221234,1.8754291741416913,0.2885691627248596,0.18462348312238525,0.9726919557032726,0.5113449667494783,-1411.5696168924856
-5.824789346568733,1.791119954515608,-2.2644143393448246,0.22691396581474357,-1.514316098186206,-2.596204748301747,-3.826253258147775,-2.6158081248538965,0.5553602778410996,-1.6938238053191232,-4.028725303953455,1.4093775949117917,-0.37934446583576253,0.6287551512514589,-1.2421945910710472,-1.4854594184516423,0.0029534262362197524,5.9961641384010145,0.10389086151709775,1.254721914318873,0.21995856348031434,0.07455600073145646,0.021791108526414162,0.07310868387268732,1.7425686805770475,0.18381530451282097,0.0177970012682291,4.093406853784215,0.6843098506979965,1.8752746922991312,0.2887498342792288,0.1846042221826582,0.9760051229158777,0.5105535503994024,-1411.586209841126
-5.824801019217213,1.7871233980748167,-2.2641280699171444,0.1879517643935872,-1.5178708359157664,-2.589854893519203,-3.705353164746725,-2.614919664778551,0.5526076969895637,-1.6943975821883188,-4.027509779327075,1.4125846263372421,-0.37989660624988264,0.6289510778362462,-1.245146744501359,-1.4871155702893564,0.0029533917621146883,5.972247953019366,0.10392060655190936,1.2067753044070846,0.21917805654637815,0.07503092676917808,0.024591530972056918,0.07317366688259962,1.7377787148027843,0.1837098657949288,0.017818647114410748,4.106555611170893,0.6839321198634716,1.8756421444607796,0.28789865748588644,0.1843550592992003,0.9718342816502,0.511457289520809,-1411.3949592729848
-5.825171884347181,1.78560474921994,-2.2646485191428005,0.20126309819571084,-1.5179236023499936,-2.583159063189087,-3.7015012334307578,-2.6147816712991467,0.5527408941202743,-1.6944592460677794,-4.027782005995348,1.4124014953363684,-0.3795765236573211,0.6288360553716488,-1.2451194097499787,-1.487439098781955,0.0029522966551760238,5.963185088900385,0.10386653522461044,1.2229464845139837,0.21916649160699636,0.07553500685837904,0.024686438531668027,0.07318376506821936,1.73801019735747,0.18369853788117385,0.017813797063660184,4.1058036423881745,0.6841510696686749,1.875426415885675,0.2879065272316699,0.1843064158469164,0.9719017987691242,0.5115483881783262,-1411.571065653364
-5.8250104174545845,1.782899068208914,-2.2654256921098,0.19461323511564005,-1.518683373095518,-2.5806700250369508,-3.7102062371167075,-2.6151345986301258,0.5525306499581218,-1.6943022102721241,-4.0279868810705,1.4113590279683474,-0.3792934023828924,0.6295499932180508,-1.244277232084217,-1.4874964903403427,0.0029527733918305165,5.947072419941014,0.10378584432071397,1.2148410377622705,0.2190000385593593,0.07572325054794836,0.024472475618353605,0.07315794107460746,1.7376448292693139,0.1837273873923744,0.01781014783447884,4.101525706263306,0.6843447948139822,1.8767658318551017,0.2881490978081551,0.1842977878963356,0.9741639641165487,0.5113803107720447,-1411.5761043301256
-5.824462784142166,1.7860474677477336,-2.265472416025806,0.20063995771679555,-1.5192201459464902,-2.581062404381695,-3.727630443473092,-2.614842611642553,0.55228158515578,-1.694406662001057,-4.028216738676034,1.4118341903848861,-0.3794785644978567,0.6299764144160793,-1.2442381171796013,-1.4873019018909686,0.002954390871756427,5.965825685901382,0.10378099515292825,1.222184654444165,0.2188825168283578,0.07569354413698862,0.024049755628164,0.07317930536033379,1.7372120969947975,0.18370819775132202,0.01780605450700266,4.103475060222582,0.6842180918150692,1.8775662952446899,0.28816036895306446,0.18432704258623042,0.9749207042374136,0.5112132686388324,-1411.6214917199618
-5.8239853928953,1.7834216556442375,-2.2652222035187526,0.2534762300381078,-1.524218891341659,-2.589404712744737,-3.689058835341342,-2.6152487969012808,0.551467245615946,-1.6942229106735447,-4.02816974225575,1.4132364013975545,-0.38012364688879396,0.6301925915669041,-1.2439688735727314,-1.4870601188369874,0.0029558016088083922,5.950181097471795,0.10380696570485295,1.2884967516025974,0.2177911089629244,0.07506471185402717,0.024995515871511116,0.07314958704123264,1.7357979923539448,0.18374195747813601,0.01780689134748796,4.109233034146017,0.6837768571041508,1.8779722260517822,0.2882379647357738,0.1843633975841828,0.9775206890717392,0.5106818094907042,-1411.5308859297434
-5.823897216769925,1.781088016239192,-2.2656188678546343,0.2619989644389654,-1.5243576277148212,-2.5914202987718533,-3.6864461540952655,-2.6150549495615256,0.5518602187461137,-1.694348900856608,-4.028481736547924,1.4133023530098014,-0.37992349682306975,0.6301816922000094,-1.2438237712278162,-1.487050042312787,0.002956062251432692,5.936311709764659,0.10376579734929074,1.2995251966910277,0.2177608955102608,0.0749135648457543,0.02506090657239659,0.07316376826853696,1.7364802483697002,0.1837188092535321,0.017801336565601365,4.109504053626705,0.6839137287840218,1.87795175745502,0.2882797917748779,0.18436491283156878,0.9777652341189752,0.5105842292510867,-1411.6026199435655
-5.8241834810240025,1.7738769106075178,-2.2643011812094245,0.2890179346083129,-1.525975513253532,-2.6053008925462766,-3.749145265124844,-2.616038996740059,0.5516445845321261,-1.6940459097474807,-4.028106685236634,1.4172196791640697,-0.3796111687724925,0.629315659978385,-1.2435171879046965,-1.4884200809113404,0.0029552161575862696,5.8936583128696665,0.1039026182784462,1.3351156730904388,0.2174088681532906,0.07388090363955044,0.023537855886725276,0.07309180708121008,1.7361058441848647,0.18377448285319228,0.01780801423237858,4.125633893632482,0.6841273675866546,1.87632609476215,0.28836818710100254,0.18415898305652337,0.979299397332398,0.5101115040398624,-1411.833870863028
-5.824617349850477,1.7684331028442726,-2.264124744230795,0.27268957724038323,-1.5255391458787655,-2.6066706276381835,-3.7521292809284903,-2.615672168757152,0.5518288270844921,-1.6947020452088024,-4.027919944014682,1.417223448126462,-0.38001141066334365,0.6290407900504975,-1.243579028508573,-1.4883944740636352,0.00295393425952791,5.861661541148069,0.10392095215982669,1.3134924435835476,0.21750375899246507,0.07377977564830389,0.023467723243274,0.07311862411968807,1.7364257382249173,0.183653941448176,0.017811340033239257,4.125649443020775,0.6838536059445619,1.875810420018776,0.2883503547895595,0.18416283037444037,0.9779798205485796,0.5102839085713595,-1411.6985873909957
-5.824321279817927,1.7773482010723378,-2.264276755735588,0.22441963551378222,-1.5219954683604595,-2.6243368198689465,-3.8039200426529844,-2.6165990781963746,0.5510766511566034,-1.6973141412015935,-4.027550136393694,1.4151084996242882,-0.3808623662485417,0.6277972659238892,-1.2441121526146617,-1.4886782324363292,0.0029548089604202504,5.914152462768307,0.10390515618012508,1.2515961234268156,0.2182758894560243,0.07248781357512515,0.022283249134787866,0.07305088117744502,1.7351201316685256,0.18317484571808493,0.01781792802059244,4.116933127439068,0.6832719244267946,1.8734792542353869,0.28819666923479903,0.18412020038446864,0.9752855346963173,0.5109322514732143,-1411.2854462688247
-5.824816915477577,1.777978790471561,-2.2658658803432727,0.23250818646052657,-1.519193132952302,-2.6252723525476145,-3.8142369389139903,-2.6165913877062836,0.5520362775329928,-1.6971011966411687,-4.02772099303687,1.4151901400176528,-0.38096788279198546,0.6282385517905462,-1.2440345337858099,-1.4872911454992934,0.002953344814603427,5.917883040724554,0.10374016906683517,1.26176077567149,0.21888842958037297,0.07242003056827317,0.02205453699346556,0.0730514429766831,1.7367859978898226,0.1832138559584491,0.017814883969278095,4.117269249199417,0.6831998317386495,1.8743061765929117,0.2882190395909133,0.18432865982149135,0.9742059697158324,0.5108116001528302,-1411.2941552873817
-5.824163433910805,1.7825880494760917,-2.269541550828964,0.28802592368215507,-1.5150073251953349,-2.6205813310120227,-3.7285770396806055,-2.6158822899249525,0.5507798805913284,-1.6993318173413894,-4.026888763745128,1.4135207447097482,-0.3822508560082783,0.6287275241539225,-1.243938417691547,-1.4864326320153456,0.00295527540173294,5.945223056621187,0.10335955432492842,1.3337918804719797,0.21980657471576875,0.0727605525648354,0.02402700099211994,0.07310326196301373,1.734605275487089,0.18280563080578494,0.017829716208602256,4.110401633211313,0.6823238666931536,1.8752228846179508,0.2882467434106611,0.18445777368468116,0.9716059353016566,0.5112970025238229,-1410.5863454429532
-5.822523625623295,1.7817749912325542,-2.2691955311750847,0.2795964577826162,-1.5161604463289577,-2.608592489295451,-3.728684853350488,-2.6154659374494855,0.551006024197599,-1.6995059053969979,-4.026820483556256,1.4086158091649041,-0.3818317117016209,0.6281087858314969,-1.2439627993968492,-1.4866935176771487,0.002960125462326548,5.940391208558461,0.10339532495045389,1.3225959813180006,0.21955325719012037,0.07363811729388538,0.024024410692604067,0.0731337050241789,1.7349975897375514,0.18277380929891618,0.017830933666556165,4.090289742223112,0.682609918801543,1.8740629712345835,0.28823971554918487,0.18441853107563194,0.9711778106727701,0.5118086083534373,-1410.407520085774
-5.822719197507594,1.7817302757983475,-2.2694485302438463,0.2793927486979547,-1.5160408490073938,-2.603153563730096,-3.7325431713843953,-2.6154399147461764,0.5513301734188927,-1.699360298804777,-4.026374469136285,1.4082350471483673,-0.3818924465121705,0.6278901633741166,-1.243787664464614,-1.4867254715802398,0.0029595466016184044,5.940125587324942,0.10336916933833938,1.3223265839415475,0.21957951674187567,0.07403972068808778,0.023931895466926492,0.07313560818564924,1.7355600790155168,0.1828004243080488,0.017838888293900384,4.088732611719531,0.6825684618763972,1.873653303765413,0.2882902008129727,0.1844137249906895,0.9710931032433541,0.5118288665092787,-1410.3550677247772
-5.823349298404513,1.7921324601112574,-2.267760907775389,0.3391785298708275,-1.5133011551045705,-2.6007590498361317,-3.728054568643921,-2.6157310242792033,0.5497525950357827,-1.6981861102145757,-4.025825008349791,1.4086372086147017,-0.3832979607347362,0.6295953018703131,-1.2444063897565862,-1.4862395128514545,0.0029576823760370345,6.002238362717708,0.10354376475519639,1.4037939419936876,0.22018192223160118,0.07421722225815684,0.02403955768420504,0.07311432081153178,1.7328242555076854,0.18301519254508658,0.01784869275682981,4.090377273109661,0.6816097760764398,1.876850867511966,0.28811188354469247,0.18448682697017066,0.9728529606011618,0.5115964368522676,-1410.4321673480379
-5.822604300860689,1.7974192621033127,-2.266794297147405,0.32386868855058965,-1.5144551550995993,-2.5869778178186444,-3.7192600802720515,-2.6161919878905895,0.5487406498232366,-1.6981763537228798,-4.0256114211635,1.4092643994078027,-0.38371393131782505,0.6292763871497989,-1.2445746867361334,-1.4861880640950442,0.002959886663134877,6.034055038576132,0.10364389964659876,1.3824657616173208,0.21992797884795393,0.07524710726007407,0.02425190567204403,0.07308062553691085,1.731071619233647,0.18301697814000342,0.017852505416047798,4.092943524756245,0.6813263054222604,1.8762524075760205,0.28806339926491364,0.18449456763518826,0.9732984804383366,0.5115399875242456,-1410.2132685696208
-5.822635712615815,1.7974374089189284,-2.2673214288444257,0.2964534472695136,-1.5141255749166378,-2.5906640032539356,-3.7444984619178445,-2.6160083653058264,0.5474421946664003,-1.6985900215236407,-4.025835261751514,1.4099104277129517,-0.3837033565851994,0.6292715151253926,-1.244620896064488,-1.4863587792002795,0.002959793689360057,6.034164538453867,0.1035892800590149,1.345079941395735,0.22000047469740242,0.07497024306911995,0.023647486188896946,0.07309404602238244,1.7288253590124811,0.18294128556602401,0.017848509747950988,4.095588536408819,0.6813335103038658,1.8762432664507662,0.2880500883562565,0.18446888385175,0.972804831744561,0.5118587700273147,-1410.2139522226237
-5.821652122756918,1.7999457682293627,-2.268465601622388,0.23823770760925259,-1.51458771910284,-2.562014159662137,-3.7664633203197067,-2.6158434567649973,0.5466522707169794,-1.6991582980400943,-4.026080779649354,1.408945849021627,-0.38340704164527345,0.6296712113484609,-1.2449446469476164,-1.4852433936723757,0.0029627063446116034,6.049319390215322,0.10347082380481629,1.269010810500962,0.21989882624698864,0.0771491930546307,0.023133735389945165,0.07310610084879988,1.7274602576911275,0.18283735386331695,0.01784412815725956,4.091639923658177,0.6815354295164033,1.876993343689458,0.2879568469800693,0.1846367416368215,0.9707798695895656,0.5124055965592473,-1410.0683580381121
-5.821164995833692,1.7946903510394694,-2.268785608313757,0.24841380021436088,-1.5154184734746088,-2.564493704431988,-3.7525314630824824,-2.615890789861651,0.5468132123432585,-1.699938829086039,-4.0265761510292,1.408933214764775,-0.38384250747554355,0.6298456079512864,-1.2446740507292675,-1.4852758877323546,0.002964149910208963,6.017611086267997,0.10343771774619992,1.28199031031638,0.21971622019662662,0.07695813514270457,0.023458286841494123,0.07310264059255539,1.7277383003280498,0.1826946993126635,0.017835290875920996,4.091588229154999,0.6812387087353,1.8773207134973848,0.288034777557294,0.1846318498357004,0.9720522686959573,0.5121083989988903,-1410.0163325703209
-5.820591730222614,1.7988062575681925,-2.2673738347644,0.19717421481146669,-1.5150934721053673,-2.575813292084679,-3.727377744687825,-2.6147422675410357,0.5485330598509515,-1.6998381389414814,-4.027145638974191,1.4084638528631228,-0.3842414678565334,0.6297063596432813,-1.2447454998102778,-1.4851989959000484,0.0029658496425710727,6.0424300522598475,0.10358385150973923,1.2179562082352011,0.21978763987415295,0.07609191267622895,0.02405583374013062,0.07318664884041112,1.730712303420657,0.1827130957945039,0.017825136784362552,4.089668244142141,0.680966975689482,1.8770593179643125,0.2880141984723257,0.1846434256381169,0.9722929194099091,0.5117515530627221,-1409.9835072679641
-5.821806340747163,1.7929464380914828,-2.268427226200115,0.10418582560318079,-1.5157904246063958,-2.557646435708902,-3.7700575257964437,-2.613707035278137,0.549800939838647,-1.6979348369617393,-4.026641308077155,1.4086269712370822,-0.38324416343589834,0.6270494499255183,-1.2435503775787595,-1.4836011351410614,0.00296224947722294,6.007126041538626,0.10347479461756302,1.1098066662484862,0.21963451169657908,0.0774868963937257,0.02305073723706671,0.07326245325132007,1.7329080305797446,0.18306118514594907,0.017834128818876627,4.0903353985872535,0.6816464458276121,1.8720787601976436,0.2883586164136873,0.1848841051707198,0.9699257047858297,0.5123338167779826,-1410.0472383175215
