kfwd_log____0,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,endo_log____0,endo_log____1,kRec_kDeg_log____0,kRec_kDeg_log____1,IL2Raexpr_log____0,IL2Raexpr_log____1,IL2Raexpr_log____2,IL2Raexpr_log____3,sortF_logodds____0,kfwd__0,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,endo__0,endo__1,kRec_kDeg__0,kRec_kDeg__1,IL2Raexpr__0,IL2Raexpr__1,IL2Raexpr__2,IL2Raexpr__3,sortF__0,Y_15,Y_int,logp
-5.8431189040801925,2.7057375583596426,-2.092067778479899,1.044490410124534,-1.6459957927360052,-3.3120446692520638,-2.411580163414347,-2.6700347020088433,0.430706891201167,-1.62855590350353,-3.991060238171905,1.551267370908676,-0.3028188287563849,0.622933474892395,-1.1597321837448658,-1.5675213191422284,0.002899784357955493,14.965350440330905,0.12343164246263615,2.8419499256789793,0.19282045794995226,0.03644158653514473,0.08967348380131926,0.06924982215970818,1.5383445815362025,0.19621271973404417,0.018480110410876736,4.717445148286338,0.7387329214095634,1.8643891667039882,0.31357014882109313,0.17257003443033941,1.0791556761039445,0.5133205100395983,-1415.0148764485161
-5.843934436287407,2.7078877384412094,-2.0926332478363556,1.0407193318908992,-1.6459500429594807,-3.320619434057657,-2.3979570777169212,-2.67038527680986,0.4297454030433565,-1.6284905533871863,-3.9905181752682184,1.5512510139844644,-0.30326274964754046,0.6224331211468555,-1.1597274123300734,-1.567201046018026,0.0028974204544683353,14.997563258030143,0.1233618653814663,2.8312528925245184,0.19282927964460658,0.03613044439323992,0.09090347245375763,0.06922554917208161,1.5368661922791975,0.19622554267709275,0.018490130508702813,4.717367986024646,0.7384050552114769,1.8634565459408876,0.3135716449979091,0.17261577090314348,1.079217214878006,0.5135965656891771,-1415.0121400585172
-5.8448517616509585,2.717998415636385,-2.092168510560208,1.0526555713424575,-1.6527307443495123,-3.30765874149361,-2.412124582749946,-2.6691388962012232,0.4291036337752807,-1.6286065229117983,-3.991303955735256,1.5540270897378565,-0.302574784766475,0.6218356610014766,-1.1586859327995571,-1.565938206015197,0.0028947637958930206,15.149967937801181,0.12341920956272137,2.8652498995666456,0.19152618482131575,0.03660176771585957,0.08962467710970608,0.06931188434625883,1.5358801952129977,0.1962027878136526,0.018475607032195467,4.73048195116881,0.7389132267395031,1.8623435374442598,0.31389839356896415,0.17279620373802695,1.0775066114470546,0.5134747828953463,-1414.7311555633173
-5.845980383239297,2.7267323096340395,-2.093022969396014,1.0027846642756664,-1.6536195498930553,-3.3040534293427246,-2.4165121037602644,-2.668913802572511,0.4274983458336296,-1.6278944852397026,-3.990583147905409,1.5547287804911145,-0.3027671314294365,0.621785139478713,-1.1590262646328986,-1.5653689038479668,0.0028914985459422304,15.282865664370503,0.12331379796994914,2.7258618798088485,0.19135603091458217,0.03673396667981847,0.08923230834837215,0.0693274877658685,1.5334166431400569,0.19634254133892898,0.018488929195188342,4.73380245145833,0.7387711129141198,1.8622494513895445,0.3137915821298953,0.1728775936255219,1.0763858195915155,0.5140969622801141,-1414.777633107823
-5.844961163790023,2.7211917690862433,-2.0911498746878996,0.9927376672724733,-1.6486946321176803,-3.32615331614214,-2.4355656374933603,-2.669396334082109,0.4253577159180341,-1.6291179604744082,-3.9906389707730336,1.5548933733220602,-0.3037762925795056,0.6214588832484872,-1.1591745358004124,-1.5645068830260223,0.002894447119864497,15.198424468417231,0.12354499284972179,2.698612271258132,0.19230076809960167,0.035931054981892446,0.08754821248861608,0.06929404313823247,1.5301376763799486,0.1961024679939247,0.01848789711894835,4.73458166552972,0.7380259498662126,1.8616419800048445,0.3137450593347367,0.17300088954573534,1.0765985145068122,0.514492105938153,-1414.6924651844467
-5.844396948840205,2.7164314919895673,-2.0889482110892788,0.9705184758685156,-1.6485823028378408,-3.3786560766859304,-2.3967757764391693,-2.668847655721791,0.425011170389454,-1.6288772483756857,-3.990195349934838,1.554003515195653,-0.30411022573551216,0.6210864134093999,-1.1594523120693898,-1.5651747228788506,0.0028960806709946306,15.126247683557814,0.1238172970143589,2.6393125245225537,0.19232237031965307,0.03409324266364299,0.09101092029355952,0.06933207371252384,1.5296075058795011,0.19614967791233148,0.01849610055483775,4.730370433536902,0.7377795396761151,1.8609487036363976,0.3136579205058543,0.17290536150688124,1.0754892556813964,0.514710157221972,-1414.4147660343995
-5.844641485810592,2.7179496485859027,-2.0885240088151984,0.9676079022237236,-1.6468680875659498,-3.39816283458589,-2.4187155277907757,-2.669456569674431,0.42618632223825226,-1.629173828232831,-3.9903912056961235,1.5545683848643062,-0.3037703722342773,0.6213680695919299,-1.159268967310313,-1.5650860568782323,0.002895372558784686,15.149229136564678,0.12386983173520912,2.6316417795975027,0.19265233499842604,0.033434638532501296,0.0890359081917332,0.06928986929620783,1.5314060835619319,0.19609151249464912,0.018492478341710004,4.733043231136379,0.7380303192475575,1.8614729251658,0.31371543331389684,0.17291804191935709,1.0757774447153035,0.5144546743859015,-1414.6033210364803
-5.84457823934237,2.722448871457747,-2.0852563491364684,0.950924042616976,-1.6431732915113388,-3.3708997161104097,-2.457259004316171,-2.671005832395117,0.42913408045893264,-1.6304678935535994,-3.991030048453445,1.5559186772712184,-0.30404701515663024,0.6218908033676919,-1.1595382030056514,-1.5650949729720178,0.00289555568666425,15.217542457976913,0.12427525822693275,2.588100069486527,0.19336546270513563,0.03435871034756813,0.08566944903144517,0.06918260419715055,1.5359269583833166,0.19583792138575135,0.018480668328628793,4.739438540269942,0.7378261766218639,1.862446234305068,0.31363098129032996,0.17291676676658957,1.0765052250307485,0.5136478715093521,-1414.8525258685518
-5.842398555178422,2.72311746909256,-2.0840996267758567,1.1197468381578068,-1.6458932361627208,-3.358471921994269,-2.5024643392363055,-2.671205899712711,0.4281203814511517,-1.6326924683411765,-3.9915487403840317,1.5547623593605364,-0.30373468361528333,0.619920002575388,-1.1601148724941341,-1.5631875673414297,0.0029018739669665378,15.227720272924346,0.12441909336961983,3.0640783973632155,0.1928402339694418,0.03478837770442344,0.08188296238623827,0.06916876440359601,1.534370779631267,0.19540274949905126,0.018471085040696805,4.733961409861523,0.7380566590004389,1.8587793383384834,0.31345017201138475,0.1731897275677484,1.071738533005678,0.5138007718746312,-1414.0684899817136
-5.842324645916151,2.7228334094936915,-2.08366542723851,1.111369321608712,-1.6403701375295332,-3.3363463976789,-2.506095771079351,-2.668947821042854,0.42939269496239113,-1.6315828106608674,-3.9897718004800344,1.5568734558749773,-0.3043937365140426,0.6199660183644758,-1.1597510524930394,-1.5638535667205604,0.0029020884502566915,15.223395307115043,0.12447312781241415,3.0385162530268803,0.1939082562834269,0.03556666708150344,0.08158614924375468,0.06932512939089638,1.5363242227379552,0.1956197000089245,0.01850393622742403,4.743965815710962,0.7375704008723911,1.8588648735044462,0.31356423220074003,0.17309438051245862,1.0721326512575577,0.5134509656983295,-1414.0162708026846
