rxn_log____0,rxn_log____1,rxn_log____2,endo_log____0,endo_log____1,kRec_kDeg_log____0,kRec_kDeg_log____1,IL2Raexpr_log____0,IL2Raexpr_log____1,IL2Raexpr_log____2,sortF_logodds__,rxn__0,rxn__1,rxn__2,endo__0,endo__1,kRec_kDeg__0,kRec_kDeg__1,IL2Raexpr__0,IL2Raexpr__1,IL2Raexpr__2,sortF,Y__0,Y__1,Y__2,Y__3,Y__4,Y__5,Y__6,Y__7,Y__8,Y__9,Y__10,Y__11,Y__12,Y__13,Y__14,Y__15,Y__16,Y__17,Y__18,Y__19,Y__20,Y__21,Y__22,Y__23,Y__24,Y__25,Y__26,Y__27,logp
0.8009025322336613,-1.3340963598052733,-2.2530198998855355,-0.1915289275883886,-2.5675076727571438,-3.7305049180713032,-1.1062031362951636,4.822491529234707,-2.799005530504944,0.8188362071751957,-1.9143994492977798,2.22755045761376,0.2633960832362692,0.10508140958191914,0.8256957393745233,0.076726534954159,0.02398072447819261,0.33081263003208705,124.27433851749767,0.060870566457112384,2.2678589831145453,0.12848740317304155,0.0,0.36297166487184906,-0.28526283206503633,-0.25271328788633163,-0.0794592189308676,0.043413741086071767,0.10513962129847343,0.0,-0.7809533283939822,-0.7839013568816887,-0.6559113153324667,-0.6464364604283963,-0.4437650852117603,-0.5476322665797397,-0.30864198000000087,-1.249480728299508,-0.9034647150146284,0.12273350590076149,-1.310322752753752,1.6412590233886384,2.7493730944377965,0.0,-0.280365226062123,-0.10783075704297396,0.09749138047663153,0.10577744635320885,0.22794461140193012,0.2183570330226028,-871.7975853530631
0.8125689128657853,-1.3348726282825005,-2.2531526075315784,-0.19962373232146013,-2.5715661480624954,-3.732770400997072,-1.0944333831156483,4.8185827754288395,-2.786617760758647,0.813473116148106,-1.911643222733202,2.2536900901046644,0.2631916964995817,0.10506746540068085,0.8190388729619332,0.07641577324270021,0.023926458049383464,0.334729216451289,123.78952884193572,0.06162930686665448,2.2557288056492126,0.12879635715222804,0.0,0.32368580163796246,-0.3120827263240149,-0.28001202718159357,-0.10695433904708018,0.015922477166588234,0.07764766280578739,0.0,-0.7818053846338712,-0.7846904978343509,-0.6566938080217936,-0.6472177558798761,-0.44454636987107965,-0.5484135511180749,-0.30864198000000087,-1.2499671529255565,-0.9042747307504477,0.12173795765123074,-1.3112376018574015,1.6405462041411258,2.7487560795894126,0.0,-0.2913035532363142,-0.11974139959569441,0.08882800399916047,0.09957369390010151,0.22381428053457397,0.21466576199576548,-872.2460430730374
0.8137035664979594,-1.3433713569362535,-2.2534262035875083,-0.1808701802493204,-2.5771560378386953,-3.7698153186669496,-1.0935979756577872,4.806430177030939,-2.7741501911619753,0.8448100549554619,-1.899549087263777,2.2562486990441553,0.26096437977362613,0.10503872328858421,0.8345436919177575,0.07598980914844791,0.023056320966147823,0.3350089685723105,122.29426846382161,0.062402484346007876,2.3275356687135993,0.13015951729591274,0.0,0.47822475816856524,-0.16967451086537766,-0.1369591512498327,0.03590033011840177,0.15873134723962634,0.22045807587864097,0.0,-0.7784342086285483,-0.7811633112697254,-0.6531395351740591,-0.6436648590627885,-0.44099360896670936,-0.5448607893488981,-0.30864198000000087,-1.2489837875433754,-0.9024689494531088,0.1247494901716415,-1.3074141509382162,1.645180226156537,2.7536763590671995,0.0,-0.2678099816686037,-0.09166268999824889,0.11969069575420743,0.13285475218402398,0.2581848861751068,0.24918637149487077,-876.3259479929504
0.8437287720005084,-1.3436429366549665,-2.253179957417782,-0.18559819379830553,-2.579890305771027,-3.761328722283153,-1.0950661288227668,4.807319373228789,-2.7730311272663046,0.8416505079123443,-1.9088955663877702,2.325020304223422,0.26089351676368683,0.10506459185675415,0.8306072710935758,0.07578231644969725,0.023252823294880983,0.3345174849696895,122.40306042388889,0.062472355801259406,2.3201933156368053,0.12910498036150467,0.0,0.3142166712546075,-0.30127196625871333,-0.26463122420964247,-0.0915952024389739,0.031245773147550615,0.09297481319617873,0.0,-0.7828484614558834,-0.7853959076500664,-0.6573388805346989,-0.6478615688649656,-0.44519021198582664,-0.5490573955420274,-0.30864198000000087,-1.2494488334901312,-0.9035932952796237,0.12315483173085617,-1.3092790737243938,1.6425381653661333,2.750645050766771,0.0,-0.2743795965160063,-0.10738914045637338,0.10416300551416513,0.11650179692474838,0.24124235413911888,0.23211013886383913,-872.5196754773033
0.825017419981068,-1.348065380122295,-2.253198497141198,-0.1909263957270459,-2.5930804635515234,-3.797856541238353,-1.122108341466619,4.785401403137179,-2.735513181991292,0.8572198499942782,-1.9147736561890731,2.281920515995262,0.25974227745651174,0.1050626440063367,0.8261933972775868,0.07478929916317383,0.022418774110152917,0.32559261006671397,119.74942123122563,0.0648607132117244,2.3565998767431657,0.12844550591283221,0.0,0.4126654485493093,-0.2506017065314077,-0.2183216566764381,-0.04558687972615516,0.0772249461788852,0.13895069339235278,0.0,-0.7813677266219974,-0.7840082042319599,-0.6559621572529637,-0.6464863714448484,-0.44381507349393984,-0.5476822551795748,-0.30864198000000087,-1.2495926568286393,-0.9041692989444723,0.12304703374065795,-1.3087887618670742,1.642810380085729,2.750742270815774,0.0,-0.287245463713947,-0.10992541072588691,0.10402726929465556,0.11600212904315788,0.23825196728394116,0.22814077376806918,-873.6163685775047
0.8326260752187212,-1.3510055016583167,-2.25338086308569,-0.1845729251027765,-2.5888527291042993,-3.767844312007957,-1.1168237367347595,4.750008119372879,-2.76055984907817,0.8792416549607837,-1.9229078864088378,2.299349082377039,0.25897972514030193,0.10504348590497738,0.8314593034333133,0.07510615778463027,0.023101809943115677,0.32731779275389067,115.5852230029026,0.06325634443841888,2.4090721056483746,0.12753764997204972,0.0,0.4158398080038168,-0.2669019621477351,-0.23720515021934396,-0.06538998029828491,0.05733199256579313,0.11905703495723863,0.0,-0.7823164947751287,-0.7849502462382387,-0.6569028418615598,-0.6474286413872338,-0.44475749156466937,-0.5486246735671994,-0.30864198000000087,-1.2495726256242001,-0.9043056423140463,0.12251585331405579,-1.310297921236705,1.6408979667672519,2.7489470657678634,0.0,-0.28817762196770236,-0.11279220919613331,0.09675954115593854,0.10629768478381463,0.22786170719083065,0.2178071833295563,-873.3929411492462
0.8566113084816531,-1.3439359973720295,-2.2535122199875577,-0.1860558945710755,-2.6000952721677444,-3.7700853987297105,-1.1206671957169874,4.751328234981373,-2.7738647159958494,0.8710589046400831,-1.9163480023989874,2.3551662241523212,0.2608170703248582,0.10502968862431136,0.8302271884924134,0.07426650234660324,0.023050094754359936,0.32606217474712484,115.73790961971905,0.062420301248613835,2.3894397031715555,0.12826936524242918,0.0,0.3449430999394387,-0.30892587247794534,-0.2765133129538482,-0.10452305576268772,0.018203084900368705,0.07992820839739423,0.0,-0.7835986325877679,-0.7861484703262512,-0.6580888422312687,-0.6486138180729355,-0.445942626041353,-0.5498098081604903,-0.30864198000000087,-1.2497155404270952,-0.9045820834774165,0.12214319002736396,-1.3106447469653286,1.640576534472947,2.748636863516614,0.0,-0.29284459516236616,-0.11704411889270872,0.09349716813063913,0.10361186193003324,0.22571978670058868,0.21578185271083883,-873.1969721116352
0.8472693690276661,-1.3446677547197365,-2.253516104388538,-0.18688533833652596,-2.5991547944125544,-3.777369173687496,-1.1197551639181047,4.762613867854572,-2.7816739637145056,0.867366646179911,-1.9196869665998688,2.333266854441454,0.2606262853299148,0.10502928064767827,0.8295388472366559,0.07433638119461641,0.02288281301226665,0.3263596894697281,117.05148349146202,0.061934744039367946,2.3806335415292263,0.12789647767490342,0.0,0.3537609897786971,-0.2987496978323989,-0.2643877249727531,-0.0921446042109042,0.03062187808872041,0.09235058923872153,0.0,-0.7830878007864869,-0.7856648448439022,-0.6576076199983492,-0.6481321324536747,-0.4454608965054348,-0.5493280772405332,-0.30864198000000087,-1.24962813617128,-0.9043386608385688,0.1224097524877994,-1.3102707631676456,1.6410065142761159,2.749052113903364,0.0,-0.2909822074372559,-0.11472293189099636,0.0964952809281765,0.10686148011498653,0.22875376019611093,0.21871746144556847,-872.9925739830579
0.8679354763278672,-1.3365727313411127,-2.2530987387372234,-0.19909745612754262,-2.56013054118113,-3.7885476934845044,-1.1345283304008151,4.71561851409447,-2.7642544880113307,0.8922939984409021,-1.8688634228202248,2.381988102880026,0.2627446236340176,0.10507312541081551,0.8194700270657852,0.0772946496498217,0.02262844143170813,0.32157376213689726,111.677864149404,0.06302306629011256,2.4407222471638828,0.13367328876583653,0.0,0.4080355429806577,-0.25956061014043863,-0.2315556758629369,-0.06045577211374731,0.062165480575663956,0.12389092218468756,0.0,-0.782152379474277,-0.784693521307845,-0.6566411301804869,-0.6471683137560282,-0.4444973094048088,-0.5483644918134145,-0.30864198000000087,-1.2505288992154515,-0.9059607250688213,0.12074253133820356,-1.3110411918782177,1.6407339495981255,2.7488367992006033,0.0,-0.3136348478904267,-0.1352150573804236,0.08199844469333506,0.09819197908080946,0.2245230537057623,0.21548111705084128,-873.4964817590261
0.8652252148188415,-1.334974747996718,-2.2530462443421633,-0.19733938469449572,-2.5614307371939113,-3.78012915155688,-1.131734409690377,4.7160641288329375,-2.76803019273589,0.8918671356207031,-1.871777807199644,2.3755410327792252,0.2631648208110429,0.10507864130574655,0.8209119810682765,0.07719421675990776,0.02281974402929771,0.32247347000182425,111.72764054135277,0.06278555846283572,2.439680615914779,0.1333361494129437,0.0,0.4150237524267637,-0.2579601380640706,-0.22868459231408833,-0.057664815520352075,0.06496194730503513,0.12668764104186803,0.0,-0.7819603263668442,-0.7845374178943735,-0.656490853356007,-0.6470183690367982,-0.4443473800471998,-0.5482145636327934,-0.30864198000000087,-1.250445617900965,-0.9057987144253055,0.12082195484511793,-1.3110577267727912,1.6406670819116052,2.7487504150525695,0.0,-0.31726759992261533,-0.1330035550425681,0.08233015890739037,0.09779369562179796,0.22385890049430746,0.21484524957800377,-873.6544229168028
