k27rev_log____0,k33rev_log____0,scales_log____0,scales_log____1,k27rev__0,k33rev__0,scales__0,scales__1,Y_int,Y_cross,logp
-2.9225107185002948,0.453669939238032,2.383901797854988,1.1463881979778452,0.0537984448427761,1.5740783702191803,10.84714376488777,3.1468067168671716,0.2762968380546704,2.297893012361863,-0.7015928119270196
-3.3334405493419417,-1.050987054519998,3.295614033571043,1.3839654213286439,0.035670168729108394,0.3495925118861887,26.993984194584446,3.9906950803396315,0.29068630118595307,3.0610800063154344,-0.4752972583577879
-4.299681776942316,-0.1927832487432728,2.8220010540319334,1.5282208656362566,0.013572877527627304,0.8246607010120892,16.810455668313573,4.609967769886361,0.27858718493167345,2.4685659794158177,0.08062966958063456
-4.031009731304026,0.08606947809643795,1.9405028048029065,1.5429470306811868,0.01775639171422218,1.089882048604726,6.962250743825191,4.67835723750442,0.2361077456742394,2.4606013268058335,-0.09887528267568779
-5.629150891989915,0.8268868409164543,2.224436020127526,1.2123725752266032,0.0035916237094068444,2.2861903758199227,9.248265497221476,3.3614504931998312,0.3061745167022345,1.801270976770292,-4.827843826803638
-3.8986529695859673,-0.09709887009631696,2.545671801117552,1.3809191487885777,0.020269196288791043,0.9074662804192013,12.751791877195105,3.9785568330919365,0.24832565068113036,2.4586584097366635,1.0000103719944278
-3.643853117696875,-0.7461987560838425,2.000034125755935,1.4369028037437135,0.026151385222436565,0.4741655502738205,7.389308260358247,4.207643716605118,0.2626325293531696,3.082247740341821,-3.1668271299541377
-3.2092140059869614,-0.12183555430715481,1.9930379372065425,1.7085369409776658,0.04038834579760338,0.8852939393082743,7.337791686481484,5.520878195251514,0.25912951634119513,2.805226317250589,-0.8966460359456221
-2.977372677606046,0.12588132550919096,2.6438257411925474,1.3320850169883283,0.0509264584753643,1.1341475659113622,14.066917179613583,3.7889351516375576,0.27910308859707256,2.499334464629817,-0.06490921186733534
-2.467777510806889,0.44559283881614375,2.2133127167084843,1.3916435029442262,0.08477305699313137,1.56141558927044,9.14596425267845,4.021453896108254,0.260703131659854,2.5527574685690704,-0.9505970549130929
-4.457638886644633,1.7955479176507605,1.9727548445016407,0.9739189216232671,0.011589695592483585,6.022773801985229,7.190457821782084,2.6483026401295064,0.5053712691848468,1.466011029784455,-9.617376209644139
-4.696337229747593,-0.23354188518975222,2.123556254511243,1.5876017123785873,0.009128652097258848,0.7917244335176199,8.360817877191083,4.89200241935711,0.23770453609063388,2.5879185780732343,-0.9764479365599215
-5.144300416697545,-3.2316250978253533,3.3325667044701928,1.3433117595252915,0.0058325532939606795,0.03949326618940597,28.010143277067343,3.831712225370864,0.25424361588742844,3.5668928414563057,-4.438157787249541
-2.1144658260046674,-0.8933488259969065,3.099130194559069,0.8654881733540176,0.1206977459333374,0.40928283820078126,22.178651777263156,2.37616578370765,0.2727194461834775,3.3476969831360175,-2.8987242710605354
-2.273819676646805,-0.9008040661265864,2.776723405191388,1.6284228985376465,0.10291831366156594,0.40624288224206845,16.066291880738657,5.095831734222689,0.27548232509105036,3.5334540247608905,-1.717164198582216
-2.8155019938351646,-1.679161414829448,2.726922151483668,1.347932194994495,0.059874654487273506,0.18653033204164304,15.285767267269966,3.849457368018772,0.23352947043460795,3.6337580534484566,-0.6236591908606677
-3.045576604970612,1.1540634304098254,1.844965590693299,1.8017403137646606,0.04756887562818625,3.1710521153490663,6.32788204862174,6.060184915742847,0.32784085410365327,2.0083672653327977,-2.280823452859216
-2.670839386843025,0.7194259794644609,2.3314157711234405,1.7992643241196151,0.06919412029227612,2.0532542621947667,10.292503051330623,6.045198521379242,0.35235974838260686,2.331283092359903,-2.529950389074468
-2.6188012239229623,-3.1842886049662917,3.8299939938567418,1.6153760247132722,0.07289018948983203,0.04140769255243125,46.06226157684183,5.029778889086158,0.35707518563907237,4.056096151060095,-5.004855719691047
-2.2950461053329296,0.7925133420152759,2.4042077983975267,1.2338568786619606,0.10075674773781332,2.208941280208707,11.069657407365543,3.4344502825040655,0.3334829484657415,2.351020387299131,-3.7837083384582204
-2.3526069301282657,-0.5897632821807287,2.6818854048851617,1.2080195485376999,0.09512086526028973,0.5544585194126925,14.612618041522694,3.346849811124374,0.23984411022909008,3.2068679220461194,-0.6675348275176685
-4.123744842120486,-0.8090417775241358,3.0693394387484894,1.4645695303098267,0.016183795063244175,0.44528454351799795,21.527677627586307,4.325680765001253,0.27023086293953463,2.82435020393355,0.08187761733159071
-4.510140785872817,-0.6262359555967075,2.1832005916451305,1.4075125275078186,0.010996911856984648,0.5346002778213268,8.874665030838933,4.0857794890756365,0.23873096161017193,2.813319115640275,-1.8716320690608583
-2.6468628373824483,0.007983747166254718,2.5314091899997364,1.1870326571902594,0.07087320543595156,1.0080157022595153,12.571208882314187,3.277341767871672,0.253198905684171,2.6840080541289684,-0.2683364536141619
-4.349227149697955,1.1421536837409687,1.5926255511905536,1.4822666851360218,0.01291679147007835,3.133509692113409,4.916640889009011,4.402914399301781,0.25297513219122125,1.809748345782569,-1.0558042142929795
-4.768127826753071,-1.1304686221255318,2.9988853978986394,2.274977267811629,0.00849627177209635,0.322881911355604,20.063162013403293,9.727697878185879,0.3492871972498512,3.146168796487807,-3.4486251683240603
-4.843653554301085,-1.6765026524042983,2.9028965655988435,1.097530046835625,0.007878217909536248,0.18702693175741908,18.2268642887529,2.996755030740007,0.24571450852102342,3.1102626081536013,-2.7527036494921404
-4.024917844637287,0.4066715009194143,2.4051965952751195,1.5911033265907433,0.017864891789690935,1.5018106811936596,11.08060846333869,4.909162350750868,0.28094351412805807,2.1822338814224924,0.2500989066480477
-3.1032402615293155,-1.2120167111086402,3.0015287802595063,1.1134636855520852,0.04490346743331768,0.2975965076590646,20.116266779150937,3.0448866805768735,0.24981718529023658,3.1702009397265147,-0.23123131979692246
-2.2014964100690584,-0.14976621267946677,1.855226911689443,1.6661185463912336,0.11063747539622343,0.8609092225601085,6.393148766232609,5.291588828307269,0.29158685897972864,3.278310965335766,-4.681170567524353
