k4fwd_log__,k5rev_log__,k6rev_log__,k4fwd,k5rev,k6rev,Y__0,Y__1,Y__2,Y__3,Y__4,Y__5,Y__6,Y__7,logp
-1.8850729357352454,-2.338021852408546,0.9728837644087935,0.15181798606917626,0.09651837710867753,2.645562648950955,0.7328499759937992,9.056860596166489,66.50341659929579,73.66417472730262,20.580516435971887,0.888973605241361,-0.2814299478250746,-0.7874015700000001,-127.94716763317082
-3.4323122795869674,-3.0140258411829874,0.9728837644087935,0.032312139624785345,0.049093637199543766,2.645562648950955,0.7337863064023815,9.063589809508025,66.55136567869633,73.98735004257765,22.720272619089855,3.5251499632292678,0.955033133062642,-0.7874015700000001,-129.01179051341012
-3.4323122795869674,-5.188377073276186,1.9191559343711637,0.032312139624785345,0.005581057115686229,6.815203561792582,0.7350286243366065,9.072507058857243,66.61432891262022,74.37952880361966,22.65970751545568,-0.8141981032643031,-1.1609311607232087,-0.7874015700000001,-129.93591353220012
-2.333323824086021,-6.008878111331603,1.9191559343711637,0.09697288999921426,0.0024568429391121182,6.815203561792582,0.7348482567226965,9.071215037201815,66.60534086336071,74.32981300389048,22.730908670514907,-1.4574260610237246,-1.511058965922686,-0.7874015700000001,-130.0541817029561
-1.0816527744302042,-4.1181757309638805,-1.298657032665871,0.33903471441843136,0.01627417585362457,0.27289804020351555,0.7340812524059346,9.06570515722344,66.56620855175284,74.07364437401321,21.783374687480347,-1.3925745837832864,-1.4795169418589182,-0.7874015700000001,-128.52680377234074
-1.0816527744302042,-4.1181757309638805,-1.298657032665871,0.33903471441843136,0.01627417585362457,0.27289804020351555,0.7340812524059346,9.06570515722344,66.56620855175284,74.07364437401321,21.783374687480347,-1.3925745837832864,-1.4795169418589182,-0.7874015700000001,-128.52680377234074
-1.7086854048376061,-4.1181757309638805,1.3197524393418536,0.18110371426419833,0.01627417585362457,3.742494768101708,0.7340108391392751,9.065199053123898,66.56259966325601,74.04929029821301,21.664817254661997,-1.1703684587177037,-1.3530542956982146,-0.7874015700000001,-128.62607230690125
-3.0371712356094998,-4.1181757309638805,1.3197524393418536,0.04797039469200388,0.01627417585362457,3.742494768101708,0.7341308055996751,9.066058908942237,66.56860649793637,74.0837865150979,21.702537825077883,-0.15803448496744466,-0.8137075348300584,-0.7874015700000001,-129.0436025171354
-2.9552982739071427,-4.1181757309638805,1.3197524393418536,0.05206312918681615,0.01627417585362457,3.742494768101708,0.7341011716243397,9.065846234662128,66.5671065969075,74.07445789402476,21.670296546284277,-0.26000710833356777,-0.86683461152559,-0.7874015700000143,-129.00615826057515
-2.9552982739071427,-4.1181757309638805,-2.0725837984787683,0.05206312918681615,0.01627417585362457,0.12586016392074734,0.734061551565233,9.065561609663057,66.56508447096923,74.0611761313053,21.6170513229563,-0.31288207875005014,-0.8987490714811202,-0.7874015700000001,-129.1383095223664
-2.3272386697069387,-3.05487477744307,-1.5720576461649096,0.09756478406237934,0.04712862196738607,0.20761753910554728,0.7332312245488647,9.059598333369959,66.52280952792829,73.7883865123807,20.827185553875083,0.2907720909698952,-0.5870207989124907,-0.7874015700000001,-128.35483631880876
-0.38455518802481703,-2.310932833534551,-2.9210889576234345,0.680753376122271,0.09916870050958224,0.05387498776686324,0.7329906987889314,9.057869821603203,66.51049788245557,73.70580577140261,20.306336328085877,-1.574803149999994,-1.5589354813013472,-0.6413031250258285,-128.0244740665032
2.810608925353951,0.7119492783942403,-0.6911971539460193,16.620035499138815,2.037959940637688,0.5009759645761447,0.7329265191713131,9.057408657773992,66.50721574962076,73.68396534327647,20.20569793556659,-1.574803149999994,-1.22033765430092,0.15003899722917424,-127.76852371893814
1.111230399237677,2.098820028621007,-0.6911971539460193,3.0380941644640327,8.156539748571136,0.5009759645761447,0.7306764672233721,9.041270570272697,66.39392329233841,73.01333089497115,22.089228702562735,4.977705989980393,1.7540522361115194,-0.7874015699999859,-128.03166411863012
2.0969189165374935,2.098820028621007,-0.6911971539460193,8.141047982752964,8.156539748571136,0.5009759645761447,0.7299424471883753,9.035974350681041,66.35509729825364,72.69481171496912,17.41075160944665,-0.36020441039559614,-0.7523127282679098,-0.7874015700000001,-127.4321824226608
2.0969189165374935,-1.1445730599883461,-0.6911971539460193,8.141047982752964,0.31835980932029057,0.5009759645761447,0.7338283903267256,9.063888409934146,66.55329066696447,73.98832249111076,21.43618435928198,-1.574803149999994,-1.5307371211896452,-0.6035198150487844,-127.72647423992304
2.0969189165374935,-0.6608535757082621,-1.3798335863325888,8.141047982752964,0.5164103509809753,0.2516204226531529,0.7335015085758091,9.06153980242833,66.53658910802451,73.87791525701874,20.983457308979254,-1.574803149999994,-1.35792796535182,-0.15152011414055266,-127.72596999045832
3.379145100306471,-0.39316244356224517,-1.3798335863325888,29.345672779873347,0.6749191024175745,0.2516204226531529,0.7339579601399888,9.064819345052932,66.55991009395295,74.03204470434301,21.61312341071833,-1.574803149999994,-1.2115718821203814,0.20220754687922238,-128.1944468677963
3.379145100306471,4.554330834056288,-1.3798335863325888,29.345672779873347,95.04313432280551,0.2516204226531529,0.7238966549791923,8.9926265900787,66.0515098569624,70.92225835514552,18.014930298144066,3.866831617653233,2.4388235559726894,-0.7874015700000001,-128.8428983775267
3.7872112217785356,4.554330834056288,-1.3798335863325888,44.13315092816056,95.04313432280551,0.2516204226531529,0.7214060945128171,8.97470269884043,65.92253049360667,69.99537135183898,12.415905847068132,-0.6449378795204694,0.4494139527861307,-0.7874015700000143,-128.15668124711166
3.7872112217785356,-0.16447065287806595,-1.3798335863325888,44.13315092816056,0.8483426529943032,0.2516204226531529,0.7339966881420192,9.06509760184362,66.56188878724026,74.04512229698582,21.666628965588117,-1.574803149999994,-1.1372561012035476,0.37825138008712145,-128.3658913738268
3.7872112217785356,-0.05019372263859326,3.53430197089124,44.13315092816056,0.9510451676746277,34.27108414876027,0.7341365215695712,9.066102324118553,66.56903561283755,74.0924736622002,21.86818853876791,-1.4953200950063064,-1.5341485290993404,-0.7874015700000001,-128.92116629399155
3.5789265414585323,-1.0452538216723624,1.272084167765068,35.835052749612125,0.35160256370030807,3.5682817155937907,0.7343191415985436,9.067414440288891,66.57836709060714,74.15419539040818,22.124025364128755,-1.574803149999994,-1.5733887704838025,-0.7611143017701352,-128.3197810904068
0.4892158180723518,-0.14104304260792055,-2.237032645097112,1.6310366888336434,0.8684519304572401,0.10677487370206622,0.7310518866077778,9.043941447320114,66.4115406436056,73.0565221272425,18.03784912121681,-1.351576849812389,-1.4180784740631935,-0.7874015700000143,-127.26365402457824
0.4892158180723518,-0.14104304260792055,6.291556946470387,1.6310366888336434,0.8684519304572401,539.9934157726574,0.7325060181254821,9.054389222770848,66.48583901952182,73.54776482560433,20.061663165070186,0.5437122199646325,-0.4528203990005011,-0.7874015700000001,-129.52557815254264
0.4892158180723518,-0.14104304260792055,6.291556946470387,1.6310366888336434,0.8684519304572401,539.9934157726574,0.7325060181254821,9.054389222770848,66.48583901952182,73.54776482560433,20.061663165070186,0.5437122199646325,-0.4528203990005011,-0.7874015700000001,-129.52557815254264
0.4892158180723518,-0.14104304260792055,3.9409902646785184,1.6310366888336434,0.8684519304572401,51.469544544698294,0.7325022508085134,9.05436217587354,66.48564664406999,73.5464928588695,20.056394886699735,0.5384310210830279,-0.4558175590907325,-0.7874015700000001,-128.18838139429621
-0.2054496401443655,-0.14104304260792055,3.9409902646785184,0.8142811006132885,0.8684519304572401,51.469544544698294,0.7321389894238096,9.051756031615492,66.46731410419774,73.43611291792175,20.435200989614643,2.25382133594492,0.3773019818242602,-0.7874015700000001,-128.29518714907658
2.9535606411291013,-0.14104304260792055,0.37622513642860733,19.174104430982553,0.8684519304572401,1.4567750699910482,0.7337516088237673,9.063336744650341,66.54936761584295,73.96238768462304,21.329758361159676,-1.5748031499999797,-1.5508822010968117,-0.6542137462617603,-127.86129127359541
2.9535606411291013,3.7912255378146305,-2.008913524996329,19.174104430982553,44.31067141693607,0.1341343291252428,0.7222610918112334,8.980844348692232,65.96613427288221,70.28043958537666,13.596618247234204,0.1781158615174263,0.7954302557238719,-0.7874015700000143,-127.78057764225477
2.9535606411291013,3.5192063461101855,-2.994994814298509,19.174104430982553,33.75762595814739,0.05003688656227077,0.7191581771917386,8.958568823972028,65.80867619199651,69.2840915757463,10.018051188818163,-1.574803149999994,0.8247606289943405,0.7276801464078062,-127.52935515700514
2.9535606411291013,3.5192063461101855,-2.994994814298509,19.174104430982553,33.75762595814739,0.05003688656227077,0.7191581771917386,8.958568823972028,65.80867619199651,69.2840915757463,10.018051188818163,-1.574803149999994,0.8247606289943405,0.7276801464078062,-127.52935515700514
2.9535606411291013,3.5192063461101855,-2.994994814298509,19.174104430982553,33.75762595814739,0.05003688656227077,0.7191581771917386,8.958568823972028,65.80867619199651,69.2840915757463,10.018051188818163,-1.574803149999994,0.8247606289943405,0.7276801464078062,-127.52935515700514
2.9535606411291013,3.5192063461101855,-1.155416841472079,19.174104430982553,33.75762595814739,0.3149262352238349,0.7256455807262084,9.005120767911174,66.13666907128669,71.30220715137906,14.434760029522678,-0.7192124969263034,-0.14279052493286315,-0.7874015700000001,-127.70761159578069
2.9535606411291013,3.562987407844725,-1.0770617385879027,19.174104430982553,35.268401021304115,0.34059481343910936,0.7258528260225874,9.006610846405081,66.14731975023824,71.37549129910093,14.881229023081232,-0.32708254592525066,0.03121901487442358,-0.7874015699999859,-127.77778507615662
2.9535606411291013,3.562987407844725,-2.7256086821793453,19.174104430982553,35.268401021304115,0.06550631805228017,0.7198709821036038,8.963680247220712,65.84451288893908,69.49671107431668,10.513465496047232,-1.574803149999994,0.5435718736993778,0.16126680097225687,-127.50116368883809
3.3813239619369897,3.562987407844725,-2.7256086821793453,29.40968264931585,35.268401021304115,0.06550631805228017,0.7209436688185397,8.971361762274181,65.89781868294577,69.78370629815271,9.746179059302847,-1.5748031499999797,2.4374677029496894,4.174270302275872,-127.90774790860992
3.3813239619369897,3.562987407844725,-2.677473572436385,29.40968264931585,35.268401021304115,0.06873659299486277,0.7211334979451275,8.972723740451034,65.90740509960278,69.84217477073864,9.857957859076762,-1.5748031499999797,2.3964358996697825,4.104940546883057,-127.90629265131588
2.9966005358506766,0.269721316149639,6.153316679835074,20.01737278691023,1.3095994356605463,470.27455317123776,0.7337331519401663,9.06320419647573,66.54842798176172,73.95633378353472,21.316067760494292,-1.2782239681803276,-1.4116471639904518,-0.7874015700000001,-129.98232114878297
2.9966005358506766,0.6905434113116107,4.032560745454074,20.01737278691023,1.9947992352372739,56.405165740537015,0.7335134974178357,9.06162606376773,66.53720853818551,73.88232916137298,21.024881511874057,-1.1466355578050127,-1.3414884484820533,-0.7874015700000001,-128.77657889116827
2.9966005358506766,-0.6591054542777506,4.032560745454074,20.01737278691023,0.5173138884990168,56.405165740537015,0.7340906486187098,9.065772734963309,66.56669186908307,74.07698273325849,21.804772433598345,-1.4621918246518248,-1.5140093870529654,-0.7874015700000001,-128.85091523718526
