kfwd_log____0,endo_log____0,activeEndo_log____0,kRec_log____0,kDeg_log____0,sortF_logodds____0,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,scales_log____0,scales_log____1,scales_log____2,scales_log____3,kfwd__0,endo__0,activeEndo__0,kRec__0,kDeg__0,sortF__0,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,scales__0,scales__1,scales__2,scales__3,Y_act0,Y_act1,Y_act2,logp
-4.375262344112256,-2.114221523846258,-0.01269186798435711,-2.3843632644734267,-4.736886782731361,-1.5884259598312567,-0.3146579923456509,0.41757651896575826,0.16429135142600834,-0.7791049738857436,0.178575952885005,-0.043239167146521464,3.494669985036613,1.8479178611177058,1.2313696221150432,3.897188286487466,0.01258484025058045,0.12072723625531204,0.9873883341087528,0.09214763457606359,0.008765893881674279,0.1696054686163336,0.7300385103364052,1.5182775764836096,1.1785576395251707,0.4588164803191158,1.1955136825384536,0.9576823165277722,32.93941565904073,6.346591271396577,3.4259185382706256,49.263738670214494,91.71500383252447,168.22339222752487,149.35102826263613,-482.7083515729617
-4.554619226864972,-2.2483684606669208,0.15838645001874713,-2.3670811544312715,-4.428881966386646,-2.0533327484439936,0.35493220692489513,-1.3693780092279357,-0.3650677492087971,-1.0765254251898646,-0.2537280197744762,-0.09744815407477675,3.5446614506406284,1.393372077571385,2.3334514842683847,5.6154439256729685,0.01051850463366553,0.10557132790091947,1.1716188793699345,0.09375398068141605,0.011927817922056768,0.11371605850621562,1.4260839723864898,0.25426506090045203,0.6941496211972621,0.34077752799261096,0.775902803570554,0.9071493723351385,34.627960083880744,4.028411290732891,10.31347697629075,274.6352697851583,91.97223870932636,161.3062456377345,155.61730121888036,-483.601680250218
-4.633483179124445,-2.2487749995102204,-0.15209194413516153,-2.338301683814085,-4.952042667346188,-1.5813907284789048,-0.37316879939227793,-0.06848462536473494,0.3874863648106428,-0.6007573136864119,0.029221320529081385,0.21910655154829983,4.26826893679927,2.463511483454233,2.0627862077979175,4.034871303505491,0.00972084063541468,0.10552841777829582,0.8589093054372505,0.09649137201416386,0.007068954648602256,0.17059861112231256,0.6885489963817669,0.9338078169477502,1.4732728651275697,0.5483961708693573,1.029652452484927,1.2449639224541147,71.39793424608033,11.7459850397625,7.867860794840516,56.5356438309331,95.00638808268664,182.1550682964814,159.23874837525187,-484.2863423783894
-4.78208062990537,-2.12686140348243,0.14933292350591051,-2.3195115211816533,-4.585991850198187,-1.6589965950767778,0.48819866153309227,-0.5772985109467917,-0.1946776241285883,-1.0167929755187433,0.5025559646420117,0.10799791892915886,3.179278586559458,1.5704040147904397,3.015838964948686,3.4305878132973944,0.008378548161583982,0.11921086210239473,1.1610594688603793,0.09832160189584814,0.010193634213895835,0.15989673810422753,1.6293785126551592,0.5614129707958248,0.8230999628575726,0.36175323331851345,1.6529407340750373,1.1140454269766014,24.02941215676055,4.808590543080407,20.406203850746053,30.894797786227397,91.79237068181027,165.84912467898005,167.56518778025725,-483.06949684472465
-4.583350812564009,-2.510468782487486,-0.05495221453989271,-2.36752380625817,-5.184222780375427,-1.8590938420461596,-0.038907939295443714,-0.3998821601346249,0.6021417269866044,-0.6492511967272149,-0.24717756298981045,0.5743631070716191,2.875509823920585,0.9846328686553505,0.7787379469470004,4.6662695773678315,0.010220591567507344,0.08123015104178462,0.9465303772624066,0.09371248949434079,0.005604290687758388,0.13480870700380518,0.9618392526698852,0.6703990411139157,1.82602546340759,0.5224368327409249,0.7810020041677839,1.7759990454031704,17.734463270672737,2.6768289561861263,2.178720868335287,106.30045624269759,91.87101638018959,163.23540573238807,149.07641120144692,-488.89118986971357
-4.8459373438260585,-2.2401607720203267,0.06832320342872326,-2.4548798243332364,-5.009975305929054,-2.36734097833954,-0.2297297744378426,-0.11571715982553911,0.2511120135953414,-0.4490718321968777,0.2994688361723252,0.46335568288403733,2.88504006830058,1.3509296201788072,-0.19763142842980583,6.08626591345695,0.007860246247556902,0.10644139020619976,1.0707113101279089,0.08587351472798059,0.006671068040048754,0.08569725299187014,0.7947483348044951,0.8907271210867111,1.285454064598593,0.638220252284351,1.3491420017924554,1.5893985637553845,17.904284975419944,3.861013138606544,0.8206722738711607,439.7761790260334,91.89374654569669,169.61137558436616,146.93758526203388,-488.3165780250754
-4.8704693665807515,-2.166644027757922,-0.053553859549992255,-2.2574151802356037,-4.4935479162208445,-2.0395448591540903,0.36938648575786126,-0.2841865847797684,-0.9421611425711601,-0.9209948237905339,0.018103881058818373,-0.11363578749045597,2.1570815469490268,1.5432777842301901,2.7364222891737966,3.627869939070079,0.007669764511775546,0.11456143750925984,0.947854888591228,0.10462056084882493,0.011180904443065898,0.11511308551019844,1.4468466812661354,0.7526262030101256,0.3897845444781768,0.39812278199812634,1.0182687497316592,0.8925829865782107,8.645868242047163,4.679904876693698,15.431676140816265,37.63257151376842,91.61800223128087,171.78008874308082,170.53313799787077,-485.6584700431393
-5.091751610359054,-2.199960464894899,0.044443035361597584,-2.4374663881676666,-4.8813236490846625,-1.5953334624929947,-0.1047446128061639,-0.609387616917438,0.8113077226595117,-0.7208835731888448,0.049033104235788105,0.00794221305166002,4.676570545350219,2.1960549505497413,0.8759136358710369,5.636639693416598,0.006147242877059989,0.11080753906344043,1.0454454215937932,0.08738196321395733,0.007586964899140835,0.16863483874740395,0.9005544833028919,0.543683709857247,2.250849549842342,0.48632236466517487,1.050255118057618,1.0079738360892676,107.40111302155111,8.989479512642966,2.4010679939979855,280.51850476166254,99.10454182752487,180.16613168188522,150.21899073826793,-485.1706657796352
-4.318459834578704,-2.1851971274901003,0.034249774103460764,-2.3587717752600814,-4.4274748953025425,-1.3830382019424647,-0.29745652072050166,-0.5576970599412214,-0.15205882448004737,-0.2857766177233981,-0.9085383747164705,-0.31823236126168086,4.1536192204780535,0.8236121337682115,2.9148845403110077,5.091987681156753,0.013320383345674836,0.11245556338621858,1.034843051445773,0.09453626369770039,0.011944613022930761,0.20052149442828363,0.742704874791606,0.5725260399603594,0.8589377526882999,0.7514304534456255,0.4031129937922812,0.7274337413534318,63.66399788594019,2.278716016701999,18.446682431569897,162.712962326125,93.48289000219395,158.79632254206132,164.63272709697188,-485.52641742936953
-5.245192851717701,-2.2460470830124164,0.018528039640894105,-2.451712355107675,-4.594419063339099,-2.2861704067665887,0.14863842833733212,-0.6005359819156927,0.19684862602575998,-1.6051950814944593,0.6545592985504488,-0.07213420797528687,1.9475966758661571,2.358778929136255,2.8634524393702603,4.7369327865742195,0.005272804727109833,0.10581668349377946,1.0187007487722908,0.08614594767688966,0.010108091236403306,0.09227481686743821,1.1602533986071706,0.5485175617982506,1.217559719901898,0.2008503688979961,1.9242942911993435,0.9304060195236213,7.011815648579289,10.578027042611883,17.52191598442074,114.08374529740985,91.74567966497085,183.0486739755354,171.5516819612912,-487.4714999311472
